ID_mosta,Trieda_PK,Číslo_PK,Názov_mosta,správcovské_číslo,Zemepisná_šírka,Zemepisná_dĺžka,Výška,Druh_konštrukcie,Material,Normálna_zaťažiteľnosť,Výhradná_zaťažiteľnosť_t,Výnimočná_zaťažiteľnosť_t,Spôsob_stanovenia,Predmet_premostenia,Rok_postavenia,Zaťažovacia_trieda_STN,Počet_otvorov,Dĺžka_premostenia,Dĺžka_nosnej_konštrukcie_m,Volná_šírka_mosta,Šírka_medzi_obrubami_m,Plocha_mosnej_konštrukcie_m2,Plocha_mosta_m2,Vlastník_úseku,Správca_úseku,Okres,Počiatočný_uzol,Koncový_uzol,úsek_ID,Kraj,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,n_2024,Quantile_Bin,Quantile_Bin_year
M964,cesta III. triedy,1807,Most cez rieku Nitrica pred miestnou čaťou Banky,2,48.778920,18.493264,295.004249,trámová,monolitický železobetón,10.000000,15.000000,20.000000,odhadom,Vodný tok,1969,Nezistený,2.000000,19.000000,nan,5.750000,5.000000,nan,nan,TN SK,SC TN SK - PD,Prievidza,3524A22500,3524A22600,490641,Trenčín,4,4,4,4,4,4,4,4,4,4,6,6,6,"(11.0, 260.36]","(1965.0, 2022.0]"
M7729,cesta III. triedy,1765,Most cez rameno rieky Nitrica v obci Skačany,1,48.661541,18.377804,203.716000,dosková,prefabrikovaný železobetón,44.000000,104.000000,334.000000,podľa tabuliek,Vodný tok,1963,Nezistený,1.000000,7.000000,nan,9.350000,6.950000,nan,nan,TN SK,SC TN SK - PD,Partizánske,3542A03600,3542A03701,398822,Trenčín,3,3,3,3,3,4,4,4,4,3,3,3,3,"(6.72, 11.0]","(1949.333, 1965.0]"
M5441,cesta III. triedy,1765,Most cez rieku Nitrica v obci Skačany,2,48.661198,18.379128,205.587499,dosková,oceľobetón,24.000000,40.000000,199.000000,porovnávací výpočet,Vodný tok,1955,Nezistený,2.000000,24.200000,nan,7.400000,6.300000,nan,nan,TN SK,SC TN SK - PD,Partizánske,3542A03600,3542A03701,398822,Trenčín,5,5,5,5,5,5,5,5,5,1,1,1,1,"(11.0, 260.36]","(1949.333, 1965.0]"
M4759,cesta III. triedy,1203,Most cez rieku Myjava v meste Myjava,1,48.753314,17.567275,321.985000,dosková,prefabrikovaný predpätý betón,21.000000,51.000000,213.000000,porovnávací výpočet,Vodný tok,1970,Nezistený,1.000000,10.000000,nan,12.500000,8.500000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A02000,3513A24400,6622,Trenčín,4,4,4,4,4,4,4,4,5,5,5,5,5,"(6.72, 11.0]","(1965.0, 2022.0]"
M1303,cesta III. triedy,1203,Most cez potok v obci Jablonka,2,48.724774,17.609867,283.038499,dosková,monolitický železobetón,14.000000,43.000000,378.000000,podľa tabuliek,Vodný tok,1956,Nezistený,1.000000,2.900000,nan,7.500000,6.400000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A07200,3513A61900,9306,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(1.999, 3.25]","(1949.333, 1965.0]"
M5257,cesta III. triedy,1203,Most cez potok pred obcou Krajné,3,48.712307,17.651524,277.029250,klenbová,monolitický prostý betón,20.000000,36.000000,60.000000,odhadom,Vodný tok,1943,Nezistený,1.000000,2.750000,nan,8.200000,8.200000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A29800,3513A29900,192392,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(1.999, 3.25]","(999.999, 1949.333]"
M1933,cesta III. triedy,1204,Most cez rieku Myjava v meste Myjava,1,48.767957,17.562174,344.119000,dosková,monolitický železobetón,12.000000,41.000000,294.000000,podľa tabuliek,Vodný tok,1957,Nezistený,1.000000,2.300000,nan,12.500000,nan,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A32600,3513A32700,192420,Trenčín,3,3,3,3,6,6,6,6,6,6,6,6,6,"(1.999, 3.25]","(1949.333, 1965.0]"
M6168,cesta III. triedy,1204,Most cez potok Brestovec za mestom Myjava,3,48.775503,17.564306,345.962499,dosková,monolitický železobetón,16.000000,42.000000,316.000000,podľa tabuliek,Vodný tok,1954,Nezistený,1.000000,4.000000,nan,7.800000,nan,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A32800,3513A05801,192422,Trenčín,3,3,3,3,4,4,4,4,5,5,5,5,5,"(3.25, 4.6]","(1949.333, 1965.0]"
M7509,cesta III. triedy,1204,Most cez rieku Myjava pred obcou Stará Myjava,4,48.776598,17.580215,361.017500,dosková,monolitický železobetón,16.000000,42.000000,316.000000,podľa tabuliek,Vodný tok,1954,Nezistený,1.000000,4.200000,nan,7.000000,6.400000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A11800,3513A05900,192132,Trenčín,3,3,3,3,4,4,4,4,4,4,4,4,4,"(3.25, 4.6]","(1949.333, 1965.0]"
M764,cesta III. triedy,1204,Most cez potok v obci Stará Myjava,5,48.779682,17.582703,366.934500,dosková,monolitický železobetón,16.000000,42.000000,316.000000,podľa tabuliek,Vodný tok,1954,Nezistený,1.000000,3.600000,nan,5.600000,nan,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A05900,3513A25500,7101,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(3.25, 4.6]","(1949.333, 1965.0]"
M6119,cesta III. triedy,1204,Most cez rieku Myjava v obci Stará Myjava,6,48.781658,17.584178,368.177500,dosková,monolitický železobetón,11.000000,31.000000,234.000000,podľa tabuliek,Vodný tok,1940,Nezistený,1.000000,4.200000,nan,4.500000,nan,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A25500,3513A25600,192305,Trenčín,3,3,3,3,3,3,3,3,3,3,3,3,3,"(3.25, 4.6]","(999.999, 1949.333]"
M6212,cesta III. triedy,1204,Most cez rieku Myjava v obci Stará Myjava,7,48.786139,17.586590,378.130499,dosková,monolitický železobetón,11.000000,31.000000,234.000000,podľa tabuliek,Vodný tok,1940,Nezistený,1.000000,4.500000,nan,4.900000,nan,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A25700,3513A25801,192307,Trenčín,3,3,3,3,4,4,4,4,4,4,4,4,4,"(3.25, 4.6]","(999.999, 1949.333]"
M4192,cesta III. triedy,1204,Most cez rieku Myjava v obci Stará Myjava,8,48.801226,17.589857,407.694000,dosková,monolitický železobetón,11.000000,31.000000,234.000000,podľa tabuliek,Vodný tok,1940,Nezistený,1.000000,3.800000,nan,5.100000,nan,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A26200,3513A26300,192312,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(3.25, 4.6]","(999.999, 1949.333]"
M610,cesta III. triedy,1205,Most cez potok Brestovec pri obci Brestovec,1,48.781670,17.562581,358.473499,dosková,prefabrikovaný železobetón,29.000000,67.000000,265.000000,podľa tabuliek,Vodný tok,1971,Nezistený,1.000000,8.100000,nan,9.500000,7.000000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A11000,3513A11101,192124,Trenčín,3,3,3,3,4,4,4,4,5,5,5,5,5,"(6.72, 11.0]","(1965.0, 2022.0]"
M6747,cesta III. triedy,1205,Most cez potok v obci Brestovec,2,48.783240,17.562738,362.920499,dosková,prefabrikovaný železobetón,24.000000,64.000000,487.000000,podľa tabuliek,Vodný tok,1971,Nezistený,1.000000,4.950000,nan,9.500000,7.000000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A11000,3513A11101,192124,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(4.6, 6.72]","(1965.0, 2022.0]"
M5292,cesta III. triedy,1205,Most cez potok Brestovec v obci Brestovec,3,48.784396,17.562936,364.376999,dosková,prefabrikovaný železobetón,27.000000,64.000000,333.000000,podľa tabuliek,Vodný tok,1971,Nezistený,1.000000,6.300000,nan,9.500000,7.000000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A11102,3513A11300,192126,Trenčín,3,3,3,3,4,4,4,4,4,4,4,4,5,"(4.6, 6.72]","(1965.0, 2022.0]"
M1177,cesta III. triedy,1205,Most cez potok Brestovec v obci Brestovec,4,48.787712,17.564642,372.945500,dosková,monolitický železobetón,13.000000,31.000000,160.000000,podľa tabuliek,Vodný tok,1940,Nezistený,1.000000,5.900000,nan,6.700000,nan,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A11102,3513A11300,192126,Trenčín,3,3,3,3,4,4,4,4,5,5,5,5,5,"(4.6, 6.72]","(999.999, 1949.333]"
M7461,cesta III. triedy,1205,Most cez potok Brestovec za obcou Brestovec,5,48.796898,17.566424,393.965500,dosková,monolitický železobetón,14.000000,43.000000,378.000000,podľa tabuliek,Vodný tok,1955,Nezistený,1.000000,3.300000,nan,7.000000,nan,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A11300,3513A11400,192127,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(3.25, 4.6]","(1949.333, 1965.0]"
M7330,cesta III. triedy,1207,Most cez potok v obci Kostolné,1,48.737289,17.706233,226.179999,dosková,monolitický železobetón,14.000000,43.000000,252.000000,odhadom,Vodný tok,1962,Nezistený,1.000000,4.500000,nan,8.700000,7.900000,nan,nan,TN SK,SC TN SK - TN,Myjava,3514A07000,3514A07100,192329,Trenčín,3,3,3,3,3,3,4,4,4,4,4,4,4,"(3.25, 4.6]","(1949.333, 1965.0]"
M6423,cesta III. triedy,1237,Most cez potok Tŕstie v obci Tŕstie,2,48.787331,17.670646,309.614749,dosková,prefabrikovaný železobetón,36.000000,84.000000,264.000000,podľa tabuliek,Vodný tok,1987,Nezistený,1.000000,7.760000,nan,8.750000,7.500000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A45500,3514A45600,289027,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,5,"(6.72, 11.0]","(1965.0, 2022.0]"
M4740,cesta III. triedy,1237,Most cez potok Tŕstie v obci Tŕstie,3,48.809115,17.652543,363.916249,dosková,prefabrikovaný železobetón,36.000000,82.000000,366.000000,podľa tabuliek,Vodný tok,1987,Nezistený,1.000000,5.600000,nan,9.910000,8.660000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3513A41200,3513A06401,289031,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(4.6, 6.72]","(1965.0, 2022.0]"
M7747,cesta III. triedy,1237,Most cez potok v obci Topolecká,4,48.813400,17.649291,374.756999,klenbová,oceľ -  plnostenná,32.000000,80.000000,196.000000,projektovaná,Vodný tok,1988,Nezistený,1.000000,4.310000,nan,6.250000,5.850000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3513A41200,3513A06401,289031,Trenčín,2,2,2,2,2,2,2,2,3,3,3,3,3,"(3.25, 4.6]","(1965.0, 2022.0]"
M4452,cesta III. triedy,1237,Most cez potok v obci Topolecká,5,48.814296,17.648780,368.800499,klenbová,kameň,8.000000,19.000000,78.000000,podľa tabuliek,Vodný tok,1900,Nezistený,1.000000,7.200000,nan,4.500000,4.100000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3513A06401,3513A06402,1136260,Trenčín,5,5,5,5,5,5,5,5,6,6,6,6,5,"(6.72, 11.0]","(999.999, 1949.333]"
M5494,cesta III. triedy,1238,Most cez odvodňovací kanál za mestom Stará Turá,1,48.765091,17.707056,262.012000,rámová,prefabrikovaný železobetón,50.000000,89.000000,420.000000,podľa tabuliek,Kanál,1983,Nezistený,2.000000,5.400000,nan,9.400000,6.700000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A23400,3514A23700,290308,Trenčín,3,3,3,3,4,4,4,4,5,5,5,5,6,"(4.6, 6.72]","(1965.0, 2022.0]"
M5621,cesta III. triedy,1238,Most cez odvodňovací kanál za mestom Stará Turá,2,48.764585,17.707964,261.651500,rámová,prefabrikovaný železobetón,50.000000,89.000000,420.000000,podľa tabuliek,Kanál,1983,Nezistený,2.000000,4.600000,nan,9.500000,6.600000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A23400,3514A23700,290308,Trenčín,3,3,3,3,4,4,4,4,5,5,5,5,5,"(3.25, 4.6]","(1965.0, 2022.0]"
M4127,cesta III. triedy,1238,Most cez potok v obci Vaďovce,3,48.738432,17.724927,234.061000,rámová,prefabrikovaný železobetón,32.000000,80.000000,176.000000,projektovaná,Vodný tok,1988,Nezistený,1.000000,2.620000,nan,9.500000,7.000000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A24201,3514A24202,290316,Trenčín,2,2,2,2,3,3,3,3,4,4,4,4,4,"(1.999, 3.25]","(1965.0, 2022.0]"
M2580,cesta III. triedy,1239,Mostcez potok v obci Hrušové,1,48.775220,17.753438,250.477750,dosková,monolitický železobetón,11.000000,26.000000,43.000000,odhadom,Vodný tok,1959,Nezistený,1.000000,4.000000,nan,7.600000,6.500000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A16600,3514A21000,290223,Trenčín,3,3,3,3,3,3,3,3,3,3,3,3,3,"(3.25, 4.6]","(1949.333, 1965.0]"
M6667,cesta III. triedy,1239,Most cez potok v obci Lubina,3,48.784583,17.735450,268.525999,dosková,prefabrikovaný železobetón,8.000000,20.000000,33.000000,odhadom,Vodný tok,1932,Nezistený,1.000000,3.650000,nan,8.100000,7.800000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A21602,3514A21700,1255870,Trenčín,4,4,4,4,4,4,4,4,4,4,4,4,5,"(3.25, 4.6]","(999.999, 1949.333]"
M4122,cesta III. triedy,1239,Most cez potok Kamečnica v obci Lubina,4,48.789158,17.734809,270.767999,trámová,monolitický železobetón,18.000000,20.000000,34.000000,odhadom,Vodný tok,1932,Nezistený,1.000000,4.450000,nan,6.500000,6.100000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A22000,3514A04000,290289,Trenčín,4,4,4,4,4,4,4,4,4,4,4,4,5,"(3.25, 4.6]","(999.999, 1949.333]"
M4106,cesta III. triedy,1240,Most cez potok Kamečnica v obci Bzince pod Javorinou,1,48.786539,17.766585,231.773749,trámová,monolitický železobetón,5.000000,21.000000,61.000000,porovnávací výpočet,Vodný tok,1930,Nezistený,1.000000,10.400000,nan,5.600000,4.800000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A20200,3514A20300,290271,Trenčín,4,4,4,4,4,4,4,4,4,4,5,5,5,"(6.72, 11.0]","(999.999, 1949.333]"
M5159,cesta III. triedy,1240,Most cez potok v obci Bzince pod Javorinou,2,48.787002,17.769309,226.823000,dosková,monolitický železobetón,7.000000,22.000000,38.000000,odhadom,Vodný tok,1950,Nezistený,1.000000,2.700000,nan,7.400000,5.600000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A20400,3514A20500,290273,Trenčín,3,3,3,3,4,4,4,4,4,4,4,4,4,"(1.999, 3.25]","(1949.333, 1965.0]"
M5992,cesta III. triedy,1240,Most cez Mlynský náhon v obci Bzince pod Javorinou,3,48.787414,17.774443,224.589000,dosková,monolitický železobetón,13.000000,40.000000,350.000000,podľa tabuliek,Kanál,1930,Nezistený,1.000000,2.300000,nan,7.000000,6.450000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A20500,3514A20600,290274,Trenčín,3,3,3,3,3,3,3,3,3,3,3,3,5,"(1.999, 3.25]","(999.999, 1949.333]"
M1863,cesta III. triedy,1240,Most cez potok Vrzavka v osade Vrzavka,4,48.809128,17.752536,283.784499,dosková,monolitický železobetón,13.000000,26.000000,45.000000,odhadom,Vodný tok,1950,Nezistený,1.000000,6.150000,nan,7.200000,6.000000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A19700,3514A20001,290266,Trenčín,4,4,4,4,4,4,4,4,4,4,4,4,4,"(4.6, 6.72]","(1949.333, 1965.0]"
M7354,cesta III. triedy,1241,Most cez Javorinský potok za obcou Bzince pod Javorinou,1,48.791634,17.778964,231.819250,dosková,prefabrikovaný železobetón,36.000000,88.000000,267.000000,podľa tabuliek,Vodný tok,1987,Nezistený,1.000000,7.730000,nan,7.650000,7.650000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A04100,3514A00700,8186,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(6.72, 11.0]","(1965.0, 2022.0]"
M4559,cesta III. triedy,1241,Most cez potok Trstené pred obcou Moravské Lieskové,2,48.803337,17.788349,238.429999,dosková,prefabrikovaný železobetón,48.000000,103.000000,239.000000,podľa tabuliek,Vodný tok,1975,Nezistený,1.000000,4.000000,nan,7.000000,6.000000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A04100,3514A00700,8186,Trenčín,2,2,2,2,3,3,3,3,4,4,4,4,5,"(3.25, 4.6]","(1965.0, 2022.0]"
M629,cesta III. triedy,1241,Most cez potok Klanečnica v obci Moravské Lieskové,3,48.818346,17.792167,246.959749,dosková,prefabrikovaný predpätý betón,39.000000,85.000000,196.000000,porovnávací výpočet,Vodný tok,1981,Nezistený,1.000000,16.900000,nan,9.200000,6.900000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A29500,3514A29602,290400,Trenčín,4,4,4,4,4,4,4,4,4,4,4,4,4,"(11.0, 260.36]","(1965.0, 2022.0]"
M7236,cesta III. triedy,1242,Most cez potok Kamečnica v obci Lubina - Hrnčiarové,2,48.806208,17.708405,327.782999,dosková,prefabrikovaný železobetón,33.000000,76.000000,332.000000,podľa tabuliek,Vodný tok,1968,Nezistený,1.000000,6.900000,nan,12.700000,10.800000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A22300,3514A03500,290292,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(6.72, 11.0]","(1965.0, 2022.0]"
M7133,cesta III. triedy,1242,Most cez potok Klanečnica v obci Moravské Lieskové - Brestové,3,48.838996,17.768301,268.808000,dosková,prefabrikovaný železobetón,32.000000,80.000000,196.000000,projektovaná,Vodný tok,1992,Nezistený,1.000000,15.900000,nan,8.750000,7.500000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A19301,3514A01300,290262,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(11.0, 260.36]","(1965.0, 2022.0]"
M4588,cesta III. triedy,1210,Most cez potok v obci Krajné -,1,48.701101,17.666653,253.317999,dosková,monolitický železobetón,8.000000,26.000000,227.000000,podľa tabuliek,Vodný tok,1966,Nezistený,1.000000,2.600000,nan,5.600000,nan,nan,nan,TN SK,SC TN SK - TN,Myjava,3514A06100,3513A43500,9075,Trenčín,6,6,6,6,6,6,6,6,6,6,6,6,6,"(1.999, 3.25]","(1965.0, 2022.0]"
M7778,cesta III. triedy,1210,Most cez potok v obci Krajné -,2,48.696022,17.655138,289.745999,dosková,monolitický železobetón,18.000000,25.000000,42.000000,odhadom,Vodný tok,1966,Nezistený,1.000000,2.350000,nan,5.200000,4.800000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A44000,3513A44600,696645,Trenčín,3,3,3,3,4,4,4,4,5,5,5,5,5,"(1.999, 3.25]","(1965.0, 2022.0]"
M1541,cesta III. triedy,1211,Most cez miestny potok v meste Myjava,1,48.756758,17.571033,346.187500,klenbová,monolitický prostý betón,50.000000,60.000000,100.000000,odhadom,Vodný tok,1956,Nezistený,1.000000,3.000000,nan,7.400000,nan,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A02200,3513A18200,417,Trenčín,2,2,2,2,2,2,2,2,6,6,6,6,6,"(1.999, 3.25]","(1949.333, 1965.0]"
M7546,cesta III. triedy,1211,Most cez Jarok v meste Myjava,3,48.758583,17.573936,360.956500,dosková,monolitický železobetón,13.000000,40.000000,350.000000,podľa tabuliek,Vodný tok,1928,Nezistený,1.000000,2.100000,nan,9.000000,8.400000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A54000,3513A18400,960915,Trenčín,3,3,3,3,4,4,4,4,5,5,5,5,6,"(1.999, 3.25]","(999.999, 1949.333]"
M7267,cesta III. triedy,1211,Most nad železnicou v obci Poriadie,4,48.777985,17.614704,396.920499,oblúková,monolitický železobetón,14.000000,28.000000,134.000000,porovnávací výpočet,Železnica,1928,Nezistený,3.000000,42.200000,nan,7.500000,6.300000,420.800000,nan,TN SK,SC TN SK - TN,Myjava,3513A61000,3513A61100,1350521,Trenčín,6,6,6,6,4,4,4,6,6,6,1,1,1,"(11.0, 260.36]","(999.999, 1949.333]"
M1745,cesta III. triedy,1211,Most cez Papradský potok pred obcou Paprad,5,48.775190,17.640445,298.739000,dosková,monolitický železobetón,8.000000,18.000000,31.000000,odhadom,Vodný tok,1943,Nezistený,1.000000,4.250000,nan,6.800000,6.000000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3513A41800,3513A41700,290293,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(3.25, 4.6]","(999.999, 1949.333]"
M2699,cesta III. triedy,1211,Most cez železnicu v obci Paprad,6,48.779968,17.646222,343.732250,trámová,monolitický železobetón,20.000000,42.000000,122.000000,porovnávací výpočet,Železnica,1928,Nezistený,3.000000,21.600000,nan,7.450000,6.650000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3513A41602,3513A41500,1132242,Trenčín,6,6,6,6,6,6,6,6,6,6,6,6,6,"(11.0, 260.36]","(999.999, 1949.333]"
M5998,cesta III. triedy,1211,Most cez potok za obcou Paprad,8,48.780137,17.653858,305.400999,klenbová,oceľ -  plnostenná,32.000000,80.000000,420.000000,projektovaná,Vodný tok,1977,Nezistený,1.000000,3.950000,nan,7.000000,7.000000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3513A41400,3514A22400,290297,Trenčín,2,2,2,2,2,2,2,2,3,3,3,3,4,"(3.25, 4.6]","(1965.0, 2022.0]"
M3899,cesta III. triedy,1211,Most nad železnicou za obcou Paprad,9,48.779283,17.658819,319.859500,trámová,monolitický železobetón,20.000000,42.000000,122.000000,porovnávací výpočet,Železnica,1928,Nezistený,3.000000,22.500000,nan,7.500000,6.800000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3513A41400,3514A22400,290297,Trenčín,6,6,6,6,6,6,6,6,6,6,6,6,6,"(11.0, 260.36]","(999.999, 1949.333]"
M7796,cesta III. triedy,1211,Most nad železnicou pred mestom Stará Turá,10,48.776221,17.675602,333.733749,oblúková,monolitický železobetón,32.000000,90.000000,0.000000,statický výpočet podľa TP 02/2016,Železnica,1928,Nezistený,3.000000,35.000000,nan,7.500000,6.200000,306.610000,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3513A41400,3514A22400,290297,Trenčín,4,4,4,4,4,4,4,4,5,5,1,1,1,"(11.0, 260.36]","(999.999, 1949.333]"
M5240,cesta III. triedy,1211,Most cez Topolecký potok v meste Stará Turá,11,48.780824,17.686967,286.822000,trámová,monolitický železobetón,34.000000,34.000000,57.000000,odhadom,Vodný tok,1937,Nezistený,1.000000,9.400000,nan,7.400000,4.900000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A02002,3514A02001,1138731,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,5,"(6.72, 11.0]","(999.999, 1949.333]"
M9320,cesta III. triedy,1919,Most pred obcou Krivoklát,3,49.041700,18.171800,350.000000,dosková,monolitický železobetón,32.000000,80.000000,190.000000,podľa tabuliek,Vodný tok,1952,Nezistený,nan,3.000000,nan,6.200000,5.500000,nan,nan,TN SK,SC TN SK - PB,Ilava,3521A08800,2543A40500,288144,Trenčín,0,0,0,0,1,1,1,1,1,1,1,1,1,"(1.999, 3.25]","(1949.333, 1965.0]"
M9661,cesta III. triedy,1223,Most nad železnicou Trenčianske Bohuslavice,1,48.793670,17.864740,192.000000,trámová,prefabrikovaný predpätý betón,32.000000,80.000000,196.000000,projektovaná,"Železnica, Účelová komunikácia",2010,"""A"" STN 73 6203",3.000000,61.900000,64.030000,7.500000,7.500000,763.200000,792.000000,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A77300,3514A32200,1255880,Trenčín,0,0,0,0,0,0,1,1,1,1,1,1,1,"(11.0, 260.36]","(1965.0, 2022.0]"
M9662,cesta III. triedy,1225,Most nad potokom CHKO Prepadlisko pred obcou Kostolná Záriečie,14,48.875260,17.967530,203.000000,klenbová,oceľ -  plnostenná,32.000000,80.000000,196.000000,projektovaná,Vodný tok,2010,"""A"" STN 73 6203",1.000000,11.260000,13.000000,11.000000,7.500000,nan,368.000000,TN SK,SC TN SK - TN,Trenčín,3512A03404,3512A03303,404853,Trenčín,0,0,0,0,0,0,1,1,1,1,1,3,3,"(11.0, 260.36]","(1965.0, 2022.0]"
M9663,cesta III. triedy,1225,Most nad poľnou cestou pred obcou Kostolná Záriečie,15,48.874940,17.968150,201.000000,klenbová,oceľ -  plnostenná,32.000000,80.000000,196.000000,projektovaná,Účelová komunikácia,2010,"""A"" STN 73 6203",0.000000,12.280000,14.400000,11.000000,7.500000,nan,4084.500000,TN SK,SC TN SK - TN,Trenčín,3512A03404,3512A03303,404853,Trenčín,0,0,0,0,0,0,1,1,1,1,1,3,3,"(11.0, 260.36]","(1965.0, 2022.0]"
M9664,cesta III. triedy,1225,Most nad ŽSR a cestu I/61 pri obci Kostolná - Záriečie,16,48.873650,17.970870,200.000000,trámová,prefabrikovaný predpätý betón,32.000000,80.000000,196.000000,projektovaná,"Cestná komunikácia, Železnica",2010,"""A"" STN 73 6203",3.000000,63.000000,64.000000,7.500000,7.500000,544.950000,563.290000,TN SK,SC TN SK - TN,Trenčín,3512A03404,3512A03303,404853,Trenčín,0,0,0,0,0,0,1,1,1,1,1,3,3,"(11.0, 260.36]","(1965.0, 2022.0]"
M9694,cesta III. triedy,1222,Most nad železnicou pri obci Horná Streda,1,48.660480,17.839520,165.000000,trámová,prefabrikovaný predpätý betón,32.000000,80.000000,196.000000,projektovaná,"Železnica, Účelová komunikácia",2008,"""A""  STN 736203",3.000000,52.880000,53.860000,7.500000,7.500000,497.100000,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3532A00800,3532A08900,26557,Trenčín,0,0,0,0,0,0,0,0,3,3,3,3,3,"(11.0, 260.36]","(1965.0, 2022.0]"
M9693,cesta III. triedy,1225,Most nad železnicou a cestou I/61 pri obci Štvrtok,1,48.811660,17.887710,187.000000,trámová,prefabrikovaný predpätý betón,32.000000,80.000000,196.000000,projektovaná,"Cestná komunikácia, Železnica",2011,"STN 736203 zaťažovacia trieda ""A""",6.000000,119.625000,121.570000,7.500000,7.500000,nan,1170.720000,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A01000,3514B00100,89777,Trenčín,0,0,0,0,0,0,0,0,2,2,2,3,3,"(11.0, 260.36]","(1965.0, 2022.0]"
