ID_mosta,Trieda_PK,Číslo_PK,Názov_mosta,správcovské_číslo,Zemepisná_šírka,Zemepisná_dĺžka,Výška,Druh_konštrukcie,Material,Normálna_zaťažiteľnosť,Výhradná_zaťažiteľnosť_t,Výnimočná_zaťažiteľnosť_t,Spôsob_stanovenia,Predmet_premostenia,Rok_postavenia,Zaťažovacia_trieda_STN,Počet_otvorov,Dĺžka_premostenia,Dĺžka_nosnej_konštrukcie_m,Volná_šírka_mosta,Šírka_medzi_obrubami_m,Plocha_mosnej_konštrukcie_m2,Plocha_mosta_m2,Vlastník_úseku,Správca_úseku,Okres,Počiatočný_uzol,Koncový_uzol,úsek_ID,Kraj,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,n_2024
M3076,cesta III. triedy,3820,Most cez bezmenný potok v obci Nižná Sitnica,1,49.068777197,21.793739735,171.1995,dosková,monolitický železobetón,26.0,36.0,257.0,odhadom,Vodný tok,1951,T26,1,3.9,Nezistený,6.45,6.1,Nezistený,Nezistený,PO SK,SUC PSK - HE,Humenné,2834A10602,2834A10700,1358285,Prešov,3,3,3,3,3,3,3,3,4,4,4,4,3
M7390,cesta III. triedy,3820,Most cez potok Sitnička v obci Nižná Sitnica,2,49.07071962,21.792790437,170.668999,dosková,prefabrikovaný predpätý betón,38.0,90.0,267.0,podľa tabuliek,Vodný tok,1978,T48,2,22.74,Nezistený,10,7.25,Nezistený,Nezistený,PO SK,SUC PSK - HE,Humenné,2834A10602,2834A10700,1358285,Prešov,4,4,4,4,4,4,4,4,5,5,5,5,5
M7224,cesta III. triedy,3820,Most cez potok Sitnička pred obcou Vyšná Sitnica,3,49.089492817,21.787134234,183.177249,dosková,prefabrikovaný železobetón,23.0,68.0,147.0,odhadom,Vodný tok,1963,T23,2,19.15,Nezistený,7.7,6.5,Nezistený,Nezistený,PO SK,SUC PSK - HE,Humenné,2834A10602,2834A10700,1358285,Prešov,4,4,4,4,4,4,4,4,5,5,5,5,5
M6157,cesta III. triedy,3820,"Most v km 3,863 v obci Vyšná Sitnica",4,49.096710485,21.787968271,188.190749,dosková,prefabrikovaný železobetón,19.0,59.0,128.0,odhadom,Vodný tok,1963,T19,2,19.15,Nezistený,9.1,6.7,Nezistený,Nezistený,PO SK,SUC PSK - HE,Humenné,2834A04100,2834A07500,6158,Prešov,5,5,5,5,2,2,2,2,2,2,2,2,3
M6501,cesta III. triedy,3820,Most cez bezmenný potok v obci Ruská Poruba,5,49.1368,21.7916,225.53,dosková,prefabrikovaný železobetón,39.0,104.0,345.0,podľa tabuliek,Vodný tok,1969,T39,1,5.7,Nezistený,7.95,6.5,Nezistený,Nezistený,PO SK,SUC PSK - HE,Humenné,2834A15100,2834A15200,288070,Prešov,4,4,4,4,4,4,4,4,5,5,5,5,5
M5121,cesta III. triedy,3820,Most cez potok Sitnička v obci Ruská Poruba,6,49.14283,21.78935,226.54,trámová,prefabrikovaný predpätý betón,24.0,58.0,140.0,podľa tabuliek,Vodný tok,1968,T24,1,11.45,Nezistený,8.8,6.3,Nezistený,Nezistený,PO SK,SUC PSK - HE,Humenné,2834A15400,2834A15500,288073,Prešov,4,4,4,4,4,4,4,4,5,5,5,5,4
M2897,cesta III. triedy,3820,Most cez potok Sitnička za obcou Ruská Poruba,7,49.152380924,21.79187801,252.49275,dosková,monolitický železobetón,18.0,36.0,158.0,odhadom,Vodný tok,1957,T18,1,10,Nezistený,7.45,6.45,Nezistený,74.5,PO SK,SUC PSK - HE,Humenné,2834A15500,2834A02500,288074,Prešov,4,4,4,4,4,4,4,4,4,4,4,4,4
M6488,cesta III. triedy,3820,Most cez potok Sitnička pred obcou Závada,8,49.157659424,21.795237053,264.4615,dosková,monolitický železobetón,22.0,26.0,209.0,odhadom,Vodný tok,1957,T22,1,4.2,Nezistený,7.6,6.6,Nezistený,31.92,PO SK,SUC PSK - HE,Humenné,2834A15500,2834A02500,288074,Prešov,3,3,3,3,3,3,3,3,5,5,5,5,5
M7351,cesta III. triedy,3820,Most cez potok Sitnička v obci Závada,9,49.166662832,21.792498704,284.773749,dosková,prefabrikovaný železobetón,50.0,118.0,335.0,podľa tabuliek,Vodný tok,1963,T53,1,8,Nezistený,7.35,7.35,Nezistený,58.8,PO SK,SUC PSK - HE,Humenné,2834A15500,2834A02500,288074,Prešov,4,4,4,4,4,4,4,4,5,5,5,5,5
M3889,cesta III. triedy,3820,Most cez potok Sitnička na konci obce Závada,10,49.167988913,21.791324627,288.942999,dosková,prefabrikovaný železobetón,43.0,108.0,369.0,podľa tabuliek,Vodný tok,1962,T43,1,6,Nezistený,7.6,7.6,Nezistený,45.6,PO SK,SUC PSK - HE,Humenné,2834A15500,2834A02500,288074,Prešov,3,3,3,3,3,3,3,3,5,5,5,5,5
M1995,cesta III. triedy,3821,Most cez Lokšovský potok v obci Vyšná Sitnica,1,49.096887305,21.787458152,188.330499,dosková,prefabrikovaný železobetón,42.0,77.0,321.0,podľa tabuliek,Vodný tok,1960,T42,1,8,Nezistený,8.67,6.5,Nezistený,Nezistený,PO SK,SUC PSK - HE,Humenné,2834A04100,2834A08800,6162,Prešov,4,4,4,4,4,4,4,4,4,4,4,4,4
M2505,cesta III. triedy,3821,Most cez potok Rohožník za obcou Vyšná Sitnica,2,49.102565904,21.782621898,195.66425,dosková,prefabrikovaný železobetón,50.0,120.0,316.0,podľa tabuliek,Vodný tok,1959,T56,1,9.5,Nezistený,7.63,6.5,Nezistený,Nezistený,PO SK,SUC PSK - HE,Humenné,2834A08800,2834A09200,287817,Prešov,4,4,4,4,4,4,4,3,4,4,4,4,4
M33,cesta III. triedy,3822,"Most v km 0,066 pred obcou Prituľany",1,49.118059379,21.78851968,205.30675,dosková,prefabrikovaný železobetón,17.0,28.0,134.0,odhadom,Vodný tok,1963,T17,1,8.1,Nezistený,6.17,5.4,Nezistený,Nezistený,PO SK,SUC PSK - HE,Humenné,2834A02300,2834A07600,6159,Prešov,3,3,3,3,3,3,3,3,4,4,4,4,5
M6732,cesta III. triedy,3822,Most cez Pritulianský potok v obci Prituľany,2,49.127348143,21.774719946,225.45625,trámová,oceľ -  plnostenná,41.0,176.0,311.0,projektovaná,Vodný tok,1956,"/STN/, model/EC/",1,11.92,12.77,7.6,6,Nezistený,66,PO SK,SUC PSK - HE,Humenné,2834A07600,2834A07800,287805,Prešov,5,5,5,5,7,7,7,2,2,2,2,2,2
M3790,cesta III. triedy,3823,"Most v km 0,210cez rieku Oľka v obci Ruská Kajňa",1,49.117184782,21.83687377,204.241999,dosková,prefabrikovaný predpätý betón,48.0,101.0,251.0,podľa tabuliek,Vodný tok,1991,T48,1,16.9,Nezistený,7,5.85,Nezistený,Nezistený,PO SK,SUC PSK - HE,Humenné,2834A07300,2834A07400,287802,Prešov,3,3,3,3,3,3,3,3,4,4,4,4,4
M1797,cesta III. triedy,3860,Most cez bezmenný potok v obci Krivá Oľka,1,49.13619599,21.85846665,211.371499,dosková,prefabrikovaný železobetón,47.0,114.0,375.0,podľa tabuliek,Vodný tok,1960,T47,1,2.6,Nezistený,7.6,6.6,Nezistený,19.76,PO SK,SUC PSK - HE,Medzilaborce,2834A00500,2834A03600,6146,Prešov,3,3,3,3,3,3,3,3,3,3,5,5,5
M6126,cesta III. triedy,3860,Most cez potok pred obcou Krivá Oľka,2,49.137995513,21.862839232,250.938552856445,dosková,prefabrikovaný železobetón,47.0,114.0,375.0,podľa tabuliek,Nezistený,1960,Nezistený,1,3.65,4.75,6.6,6.6,Nezistený,Nezistený,PO SK,SUC PSK - HE,Medzilaborce,2834A00500,2834A03600,6146,Prešov,0,0,0,0,0,0,0,4,4,4,4,5,5
M2598,cesta III. triedy,3769,554019- 001 Most cez poľný kanál pred obcou Malčice,1,48.581635761,21.839986487,100.175,dosková,monolitický železobetón,26.0,49.0,253.0,podľa tabuliek,Kanál,1964,Nezistený,1,6,Nezistený,6,5,Nezistený,Nezistený,KE SK,SC KSK - MI,Michalovce,3832A02200,3832A22200,4056,Košice,2,2,2,2,2,2,2,2,2,2,4,4,4
M7544,cesta III. triedy,3769,554019- 002 Most cez potok Kopanica pred obcou Malčice,2,48.578115316,21.827174916,98.736999,dosková,monolitický železobetón,26.0,49.0,253.0,podľa tabuliek,Vodný tok,1963,Nezistený,1,6,Nezistený,6,5,Nezistený,Nezistený,KE SK,SC KSK - MI,Michalovce,3832A02200,3832A22200,4056,Košice,2,2,2,2,2,2,2,2,2,2,4,4,4
M2154,cesta III. triedy,3770,555001- 001 Most cez kanál za obcou Jastrabie Čečehov,1,48.726740437,21.977807643,104.645,dosková,monolitický železobetón,22.0,31.0,234.0,podľa tabuliek,Kanál,1940,Nezistený,1,4.1,Nezistený,7.6,6.1,Nezistený,Nezistený,KE SK,SC KSK - MI,Michalovce,3814A19800,3814A20000,354658,Košice,3,3,3,3,3,3,3,3,3,3,4,4,4
M5358,cesta III. triedy,3770,555001- 002 Most cez kanál za obcou Čečehov,2,48.716549164,22.000214868,102.985499,klenbová,monolitický prostý betón,20.0,23.0,96.0,podľa tabuliek,Kanál,1940,Nezistený,1,3.1,Nezistený,6.5,6,Nezistený,Nezistený,KE SK,SC KSK - MI,Michalovce,3814A20200,3823A19700,354662,Košice,3,3,3,3,3,3,3,3,3,3,4,4,4
M2840,cesta III. triedy,3770,555001- 003 Most cez kanál za obcou Jastrabie,3,48.709797232,22.030501627,102.460999,dosková,monolitický železobetón,26.0,46.0,294.0,podľa tabuliek,Kanál,1952,Nezistený,1,4.9,Nezistený,5.9,5.4,Nezistený,Nezistený,KE SK,SC KSK - MI,Michalovce,3823A19800,3823A20100,354664,Košice,3,3,3,3,3,3,3,3,3,3,5,5,5
M3534,cesta III. triedy,3771,555002- 001 Most cez kanál pred obcou Senné,1,48.663960065,22.007322452,100.979749,trámová,monolitický železobetón,21.0,32.0,173.0,odhadom,Kanál,1946,Nezistený,1,10,Nezistený,6,5,Nezistený,Nezistený,KE SK,SC KSK - MI,Michalovce,3832A02600,3841A17300,4016,Košice,3,3,3,3,3,3,3,3,3,3,7,7,7
M1770,cesta III. triedy,3772,555003- 001 Most cez rieku Laborec za obcou Stretavka,1,48.618590184,21.980320239,105.05,trámová,prefabrikovaný predpätý betón,24.0,56.0,100.0,podľa tabuliek,Vodný tok,1970,Nezistený,3,55.88,Nezistený,9.5,7,Nezistený,Nezistený,KE SK,SC KSK - MI,Michalovce,3832A27200,3832A27400,355695,Košice,4,4,4,4,4,4,4,4,5,5,6,6,6
M5580,cesta III. triedy,3772,555003- 002 Most cez kanál za obcou Stretavka,2,48.611927817,21.970478587,100.941999,dosková,monolitický železobetón,26.0,49.0,253.0,podľa tabuliek,Kanál,1957,Nezistený,1,5.9,Nezistený,6.1,5.1,Nezistený,Nezistený,KE SK,SC KSK - MI,Michalovce,3832A27400,3832A04300,355697,Košice,3,3,3,3,3,3,3,3,3,3,5,5,5
M3546,cesta III. triedy,3774,Most cez rieku Uh v obci Vysoká nad Uhom,1,48.62614467,22.089628357,108.76075,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,2005,Nezistený,3,129.95,Nezistený,7,7,Nezistený,Nezistený,KE SK,SC KSK - MI,Michalovce,3841A22500,3841A02500,355690,Košice,1,1,1,1,1,1,1,1,1,1,4,4,4
M966,cesta III. triedy,3630,Most cez Volianský potok pred obcou Remeniny,1,49.031650581,21.532702641,153.844249,dosková,prefabrikovaný predpätý betón,38.0,80.0,202.0,podľa tabuliek,Vodný tok,1977,Nezistený,1,15.36,Nezistený,7.85,6.75,Nezistený,121,PO SK,SUC PSK - VT,Vranov nad Topľou,2833A39200,2833A04700,1267482,Prešov,4,4,4,4,4,4,4,4,4,4,4,5,5
M6963,cesta III. triedy,3630,Most cez Biely potok v obci Remeniny,2,49.037349188,21.550974758,175.085999,rámová,prefabrikovaný železobetón,44.0,130.0,420.0,odhadom,Vodný tok,1988,Nezistený,2,5,Nezistený,30.7,28.05,Nezistený,154,PO SK,SUC PSK - VT,Vranov nad Topľou,2833A25600,2833A25701,403637,Prešov,2,2,2,2,2,2,2,2,2,2,4,4,4
M4490,cesta III. triedy,3630,Most cez Voliansky potok v obci Remeniny,3,49.038044557,21.552102946,174.903,dosková,prefabrikovaný predpätý betón,48.0,103.0,306.0,podľa tabuliek,Vodný tok,1988,Nezistený,1,15.9,Nezistený,10,9.5,Nezistený,159,PO SK,SUC PSK - VT,Vranov nad Topľou,2833A25702,2833A25800,1267483,Prešov,3,3,3,3,3,3,3,3,3,3,5,5,5
M5688,cesta III. triedy,3630,Most cez potok Hrubov za obcou Remeniny,4,49.051121945,21.563322501,187.1965,dosková,prefabrikovaný železobetón,27.0,80.0,294.0,podľa tabuliek,Vodný tok,1964,Nezistený,1,5,Nezistený,7.85,6.5,Nezistený,39,PO SK,SUC PSK - VT,Vranov nad Topľou,2833A25800,2833A25900,403639,Prešov,4,4,4,4,4,4,4,4,4,4,4,4,4
M7584,cesta III. triedy,3630,Most cez Porubský potok v obci Matiaška,8,49.06141813,21.58168159,210.632249,dosková,prefabrikovaný železobetón,47.0,79.0,345.0,podľa tabuliek,Vodný tok,1963,Nezistený,1,9,Nezistený,9.3,6.5,Nezistený,84,PO SK,SUC PSK - VT,Vranov nad Topľou,2833A25800,2833A25900,403639,Prešov,3,3,3,3,3,3,3,3,3,3,3,5,5
M3095,cesta III. triedy,3630,Most cez Voliansky potok v obci Matiaška,9,49.061485162,21.582168079,211.854749,dosková,prefabrikovaný železobetón,33.0,66.0,246.0,podľa tabuliek,Vodný tok,1966,Nezistený,1,8.15,Nezistený,9.85,6,Nezistený,80,PO SK,SUC PSK - VT,Vranov nad Topľou,2833A04900,2833A25000,5876,Prešov,4,4,4,4,4,4,4,4,4,4,4,5,4
M82,cesta III. triedy,3630,Most cez Bžiansky potok za obcou Matiaška,10,49.058619111,21.589953517,220.9035,dosková,prefabrikovaný železobetón,38.0,91.0,323.0,podľa tabuliek,Vodný tok,1966,Nezistený,1,6,Nezistený,8.2,7.15,Nezistený,49,PO SK,SUC PSK - VT,Vranov nad Topľou,2833A25200,2833A05001,403633,Prešov,4,4,4,4,4,4,4,4,4,4,4,5,4
M17,cesta III. triedy,3630,Most cez bezmenný potok za obcou Matiaška,11,49.056209124,21.600690866,235.913499,dosková,prefabrikovaný železobetón,39.0,94.0,316.0,podľa tabuliek,Vodný tok,1966,Nezistený,1,3.65,Nezistený,7.6,6.55,Nezistený,28,PO SK,SUC PSK - VT,Vranov nad Topľou,2833A25200,2833A05001,403633,Prešov,4,4,4,4,4,4,4,4,4,4,5,5,5
M1664,cesta III. triedy,3630,Most cez bezmenný potok v obci Vavrinec,12,49.048200114,21.596702464,282.081,dosková,prefabrikovaný železobetón,33.0,88.0,330.0,podľa tabuliek,Vodný tok,1966,Nezistený,1,4,Nezistený,6.1,5.4,Nezistený,24,PO SK,SUC PSK - VT,Vranov nad Topľou,2833A05002,2833A05100,413838,Prešov,4,4,4,4,4,4,4,4,4,4,4,5,5
M2533,cesta III. triedy,3631,Most cez Volianský potok pred obcou Prosačov,1,49.034777463,21.53684639,163.56075,trámová,prefabrikovaný predpätý betón,30.0,63.0,124.0,podľa tabuliek,Vodný tok,1964,Nezistený,1,16.85,Nezistený,7.5,6.5,Nezistený,126,PO SK,SUC PSK - VT,Vranov nad Topľou,2833A04700,2833A26100,5881,Prešov,1,1,1,1,1,1,1,1,1,1,1,5,4
M6,cesta III. triedy,3632,Most cez rieku Topľa pred obcou Vlača,1,49.047112153,21.515145876,169.746249,dosková,prefabrikovaný predpätý betón,20.0,60.0,136.0,podľa tabuliek,Vodný tok,1974,Nezistený,3,57.9,Nezistený,8.35,6.6,Nezistený,483,PO SK,SUC PSK - VT,Vranov nad Topľou,2833A02900,2833A27200,5888,Prešov,4,4,4,4,4,4,4,4,4,4,4,5,5
M5011,cesta III. triedy,3532,Most cez potok Kobylnický pred Kobylnicami,1,49.084909789,21.537717381,194.05125,trámová,prefabrikovaný predpätý betón,30.0,70.0,156.0,podľa tabuliek,Vodný tok,1960,Nezistený,1,14.2,Nezistený,8.6,7.6,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Svidník,2833A03000,2833A19500,5899,Prešov,3,3,3,3,3,3,3,3,3,5,5,5,5
M2726,cesta III. triedy,3532,Most cez potok Kobylnica pred obcou Kobylnice,2,49.086156383,21.541617699,201.808,dosková,monolitický železobetón,20.0,53.0,336.0,podľa tabuliek,Vodný tok,1958,Nezistený,1,2.05,Nezistený,7.6,6.5,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Svidník,2833A03000,2833A19500,5899,Prešov,4,4,4,4,4,4,4,4,4,4,4,4,4
M3913,cesta III. triedy,3533,Most cez miestny potok v obci Brezov,5,49.14361177,21.489622526,185.23875,dosková,monolitický železobetón,27.0,69.0,169.0,odhadom,Vodný tok,1949,Nezistený,1,9.8,Nezistený,10.8,10.8,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2833A24400,2833A24500,320939,Prešov,3,3,3,3,3,3,3,3,3,4,4,4,4
M4512,cesta III. triedy,3533,Most cez potok Čerinkov pred obcou Lascov,6,49.153865529,21.483787026,194.603499,dosková,monolitický železobetón,32.0,86.0,285.0,podľa tabuliek,Vodný tok,1925,Nezistený,1,6.05,Nezistený,9.55,9,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2833A24600,2833A24700,320941,Prešov,3,3,3,3,3,3,3,3,4,4,4,4,4
M4859,cesta III. triedy,3533,Most cez miestny potok v obci Lascov,7,49.159132693,21.471806949,194.604999,dosková,monolitický železobetón,26.0,42.0,316.0,podľa tabuliek,Vodný tok,1954,Nezistený,1,4.1,Nezistený,8.35,7.45,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2833A24700,2833A24800,320942,Prešov,3,3,3,3,3,3,3,3,4,4,4,4,4
M2054,cesta III. triedy,3533,Most cez miestny potok za obcou Marhaň,9,49.173903237,21.450132614,200.277,dosková,prefabrikovaný železobetón,27.0,63.0,290.0,podľa tabuliek,Vodný tok,1973,Nezistený,1,6,Nezistený,8,7,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2833A20600,2833A20700,320895,Prešov,3,3,3,3,3,3,3,3,3,4,4,4,4
M3235,cesta III. triedy,3533,Most cez potok Kožiansky v obci Kučín,11,49.208393315,21.453986097,204.327999,dosková,monolitický železobetón,26.0,31.0,160.0,podľa tabuliek,Vodný tok,1927,Nezistený,1,6.05,Nezistený,6,4.8,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A33301,2831A02500,320879,Prešov,3,3,3,3,3,3,3,3,3,4,4,4,4
M2714,cesta III. triedy,3533,Most cez miestny potok v obci Kurima,12,49.227688727,21.452945583,210.948,dosková,prefabrikovaný železobetón,26.0,53.0,334.0,podľa tabuliek,Vodný tok,1970,Nezistený,1,4.45,Nezistený,7.4,7.1,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A39900,2831A32500,1335546,Prešov,3,3,3,3,3,3,3,3,3,4,4,4,4
M3733,cesta III. triedy,3533,Most cez potok Černinka v obci Dubinné,13,49.243841445,21.442139336,215.745999,dosková,prefabrikovaný predpätý betón,20.0,62.0,170.0,podľa tabuliek,Vodný tok,1972,Nezistený,2,32.25,Nezistený,10,7.5,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A33100,2831A02700,320877,Prešov,4,4,4,4,4,4,4,4,4,4,4,4,4
M568,cesta III. triedy,3533,Most cez miestny potok v obci Dubinné,14,49.245479028,21.437694935,220.9275,dosková,prefabrikovaný železobetón,50.0,130.0,420.0,podľa tabuliek,Vodný tok,1965,Nezistený,1,6.85,Nezistený,7.5,6.5,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A30700,2831A30800,320853,Prešov,3,3,3,3,3,3,3,3,4,4,4,4,5
M7114,cesta III. triedy,3533,Most cez potok Virbky za obcou Dubinné,15,49.248032378,21.426626897,219.736499,dosková,monolitický železobetón,26.0,42.0,294.0,podľa tabuliek,Vodný tok,1926,Nezistený,1,4,Nezistený,9.7,8.9,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A39700,2831A02801,1335544,Prešov,3,3,3,3,3,3,3,3,3,3,4,4,4
M3319,cesta III. triedy,3533,Most cez Macejovský potok za obcou Poliakovce,17,49.265846054,21.398588296,231.59175,dosková,monolitický železobetón,26.0,46.0,294.0,podľa tabuliek,Vodný tok,1954,Nezistený,1,5.45,Nezistený,8.75,7.95,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A03000,2831A27800,5758,Prešov,3,3,3,3,3,3,3,3,3,4,4,4,4
M7253,cesta III. triedy,3533,Most cez potok pred obcou Hrabovec,19,49.270539601,21.387279521,238.790999,dosková,prefabrikovaný železobetón,36.0,82.0,396.0,podľa tabuliek,Vodný tok,1978,Nezistený,1,4.1,Nezistený,11,9.5,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A27800,2831A39600,320824,Prešov,3,3,3,3,3,3,3,3,3,3,4,4,4
M4132,cesta III. triedy,3533,Most cez miestny potok vobci Hrabovec,20,49.274233777,21.378733368,236.96975,dosková,prefabrikovaný železobetón,50.0,97.0,390.0,podľa tabuliek,Vodný tok,1973,Nezistený,1,8.05,Nezistený,8.25,6.5,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A28100,2831A28200,320827,Prešov,3,3,3,3,3,3,3,3,3,4,4,4,4
M914,cesta III. triedy,3533,Most cez potok Beloveža za obcou Hrabovec,21,49.277106557,21.368882273,241.538499,dosková,prefabrikovaný železobetón,31.0,68.0,316.0,projektovaná,Vodný tok,1986,Nezistený,1,6.61,Nezistený,9.5,9.5,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A39500,2831A01100,1335542,Prešov,3,3,3,3,3,3,3,3,3,4,4,4,4
M2540,cesta III. triedy,3533,Most cez potok Mačalov,26,49.28891115,21.349537047,247.13525,dosková,monolitický železobetón,24.0,30.0,189.0,podľa tabuliek,Vodný tok,1925,Nezistený,1,6.36,Nezistený,16.5,15.6,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A03300,2742A32600,5739,Prešov,3,3,3,3,3,3,3,3,3,4,4,4,7
M1919,cesta III. triedy,3533,Most cez potok Andrejovka v obci B.N.Ves,27,49.301571195,21.317745431,259.70775,dosková,prefabrikovaný predpätý betón,26.0,77.0,247.0,podľa tabuliek,Vodný tok,1965,Nezistený,1,15,Nezistený,9,6.5,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2742A21800,2742A02900,320820,Prešov,3,3,3,3,3,3,4,4,4,4,4,4,4
M7271,cesta III. triedy,3533,Most cez potok Kamenec v meste Bardejov,28,49.305001705,21.299181843,261.17525,trámová,prefabrikovaný predpätý betón,24.0,54.0,120.0,podľa tabuliek,Vodný tok,1966,Nezistený,3,42,Nezistený,12,9.5,Nezistený,504,PO SK,SUC PSK - BJ,Bardejov,2742A32500,2742A32400,1052068,Prešov,6,6,6,6,6,6,6,6,1,1,1,1,3
M6470,cesta III. triedy,3509,Most cez miestny potok v obci Marhaň,1,49.170465628,21.449140307,194.565,dosková,prefabrikovaný železobetón,43.0,94.0,250.0,podľa tabuliek,Vodný tok,1961,Nezistený,1,9,Nezistený,9.2,8.2,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2833A06400,2833A20800,5829,Prešov,3,3,3,3,3,3,3,3,3,3,4,4,4
M7473,cesta III. triedy,3509,Most cez rieku Topľa za obcou Marhaň,2,49.17825,21.44086,193.7,trámová,spriahnutá betón-betón,33.0,62.0,226.0,statický výpočet,Vodný tok,1972,"LM1, LM2",4,76.925,79.701,9,7.5,800,766,PO SK,SUC PSK - BJ,Bardejov,2833A21000,2831A34500,320899,Prešov,4,4,4,4,4,4,4,5,5,5,5,2,2
M2669,cesta III. triedy,3509,Most cez potok Čermošina za obcou Harhaj,4,49.190509473,21.422885103,197.152749,dosková,prefabrikovaný predpätý betón,20.0,62.0,172.0,podľa tabuliek,Vodný tok,1971,Nezistený,1,17.7,Nezistený,7.8,6.65,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A34600,2831A02400,320901,Prešov,4,4,4,4,4,4,4,4,4,4,4,4,4
M5557,cesta III. triedy,3510,Most cez rieku Topľa pred obcou Nemcovce,1,49.209400028,21.447605125,204.952749,dosková,prefabrikovaný predpätý betón,20.0,60.0,126.0,podľa tabuliek,Vodný tok,1968,Nezistený,4,77.62,Nezistený,7,5.5,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A33600,2831A33700,320882,Prešov,4,4,4,4,2,2,2,2,3,3,3,3,4
M1302,cesta III. triedy,3510,Most cez potok za obcou Porúbka,2,49.196728355,21.424601587,203.078999,dosková,prefabrikovaný železobetón,43.0,93.0,250.0,podľa tabuliek,Vodný tok,1962,Nezistený,1,9.45,Nezistený,8.7,7.7,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A34100,2831A02400,320887,Prešov,3,3,3,3,3,3,3,3,4,4,4,4,5
M282,cesta III. triedy,3510,Most cez potok Michalova za obcou Porúbka,3,49.195884272,21.420320504,206.850999,dosková,prefabrikovaný železobetón,27.0,63.0,290.0,podľa tabuliek,Vodný tok,1974,Nezistený,1,6.3,Nezistený,7.5,6.5,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A02400,2831A02200,5817,Prešov,3,3,3,3,3,3,3,3,4,4,4,4,5
M1617,cesta III. triedy,3510,Most cez potok za obcou Porúbka,4,49.193672837,21.412326749,209.733999,dosková,monolitický železobetón,13.0,40.0,350.0,podľa tabuliek,Vodný tok,1950,Nezistený,1,2.6,Nezistený,10.5,10,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A02400,2831A02200,5817,Prešov,3,3,3,3,3,3,3,3,4,4,4,4,4
M4160,cesta III. triedy,3510,Most cez potok Podlazsky pred obcou Kochanovce,5,49.192610538,21.406554687,209.5245,dosková,prefabrikovaný železobetón,26.0,60.0,198.0,podľa tabuliek,Vodný tok,1962,Nezistený,1,9,Nezistený,7.5,6.5,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A02200,2831A02100,5814,Prešov,3,3,3,3,3,3,3,3,3,5,5,5,5
M5544,cesta III. triedy,3510,Most cez potok Čermošina pred Kochanovcami,6,49.191135913,21.395458345,214.521999,dosková,monolitický železobetón,24.0,53.0,211.0,podľa tabuliek,Vodný tok,1957,Nezistený,1,7.75,Nezistený,7.5,6.5,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A02200,2831A02100,5814,Prešov,3,3,3,3,3,3,3,3,3,3,4,4,4
M4892,cesta III. triedy,3512,Most cez rieku Topľa pred obcou Poliakovce,1,49.258754532,21.408990521,223.5145,trámová,prefabrikovaný predpätý betón,30.0,68.0,123.0,podľa tabuliek,Vodný tok,1967,Nezistený,4,76.15,Nezistený,9,6.5,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A02803,2831A30200,341942,Prešov,2,2,2,2,2,2,4,4,4,4,4,4,4
M5105,cesta III. triedy,3514,Most cez rieku Topľa pred obcou Komarov,1,49.285659488,21.349880967,242.751749,dosková,prefabrikovaný predpätý betón,20.0,62.0,124.0,podľa tabuliek,Vodný tok,1968,Nezistený,4,88.95,Nezistený,9.2,6.7,Nezistený,Nezistený,PO SK,SUC PSK - BJ,Bardejov,2831A01100,2831A27500,393220,Prešov,7,7,7,7,7,7,7,2,2,2,5,5,5
