Trieda CK,Číslo CK,Evidenčné číslo mosta,ID mosta,Názov mosta,Investor,Rok postavenia,Zhotovitel,Zaťažovacia trieda STN,Počet otvorov,Dĺžka premostenia,Dĺžka nosnej konštrukcie,Voľná šírka mosta,Šírka medzi obrubami,Plocha nosnej konštrukcie,Plocha mosta,Stavebno-technický stav,Usek,Poc. Uzol,Konc. Uzol,Usekove stanicenie zac. objektu,Kumul. stanicenie zaciatku objektu,LongitudeE,LatitudeN,VyskaH,Dlzka DC,Druh konštrukcie,Materiál konštrukcie,Zaťažiteľnosť normálna,Zaťažiteľnost výhradná,Zaťažiteľnosť výnimočná,Spôsob stanovenia,Predmet premostenia,Smer useku,Typ useku,Ev. dlzka useku,Vlastník CK,Typ správcu CK,Správca CK,KRAJ,OKRES,Pokračovanie,Poradie
cesta III. triedy,50139,2,M4881,050139-002 Most cez bezmenný potok za obcou Nižná Káloša,,1927.0,,,1.0,2.05,,7.5,7.5,,15.0,Veľmi dobrý,393022.0,3733A16800,3733A16900,11,4683.0,20.21434855,48.425810227,190.692999,2.05,klenbová,kameň,32.0,80.0,196.0,projektovaná,Vodný tok,0.0,medzikrižovatkový,610.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,11.0
cesta III. triedy,50139,4,M7521,050139-004 Most cez potok pred obcou Gem. Michalovce,,1939.0,,,1.0,3.0,,5.6,5.4,,17.0,Dobrý,393023.0,3733A16900,3733A17000,6,5288.0,20.209566601,48.43016985,191.849,3.0,dosková,monolitický železobetón,16.0,22.0,37.0,odhadom,Vodný tok,0.0,medzikrižovatkový,983.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,12.0
cesta III. triedy,50139,6,M5983,050139-006 Most cez bezmenný potok v obci Gem. Michalovce,,1963.0,,,1.0,5.6,,8.1,7.8,,45.0,Veľmi dobrý,393023.0,3733A16900,3733A17000,867,6149.0,20.208947686,48.437047762,196.371499,5.6,dosková,monolitický železobetón,19.0,47.0,278.0,odhadom,Vodný tok,0.0,medzikrižovatkový,983.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,12.0
cesta III. triedy,50139,7,M4749,050139-007 Most cez bezmenný potok pri obci Nižné Valice,,1940.0,,,1.0,2.5,,5.7,,,14.0,Veľmi dobrý,393024.0,3733A17000,3733A17100,632,6897.0,20.205882213,48.443054121,201.3435,2.5,dosková,monolitický železobetón,17.0,23.0,38.0,odhadom,Vodný tok,0.0,medzikrižovatkový,1789.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,13.0
cesta III. triedy,50139,8,M7555,050139-008 Most cez   bezmenný potok pri obci Nižné Valice,,1956.0,,,1.0,9.0,,7.4,7.4,,67.0,Veľmi dobrý,393024.0,3733A17000,3733A17100,1444,7709.0,20.197940409,48.447777089,209.410999,9.0,dosková,monolitický železobetón,17.0,47.0,222.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,1789.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,13.0
cesta III. triedy,50140,2,M4991,050140-002 Most cez   bezmenný potok pred obcou Nižná Káloša,,1956.0,,,1.0,6.0,,7.3,6.8,,44.0,Veľmi dobrý,4256.0,3733A05100,3733A14600,171,171.0,20.220024085,48.425487732,190.280499,6.0,dosková,monolitický železobetón,20.0,49.0,253.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,1061.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Rimavská Sobota,0.0,0.0
cesta III. triedy,50143,1,M5798,050143-001  Most cez   potok  pri obci Gemer,,1925.0,,,1.0,2.9,,10.9,9.6,,32.0,Dobrý,192669.0,3734A00200,3734B00200,23,792.0,20.344829555,48.455555055,186.558999,2.9,klenbová,kameň,10.0,34.0,126.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,694.0,BB SK,BB RSC,BB RSC - RS,Banskobystrický kraj,Revúca,0.0,3.0
cesta III. triedy,50143,2,M1543,,,1927.0,,,1.0,2.6,,9.0,7.9,,,Dobrý,324476.0,3734A04000,3734A04100,99,2696.0,20.350441276,48.472144271,190.7185,2.6,klenbová,kameň,25.0,70.0,308.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,105.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,6.0
cesta III. triedy,50143,3,M1502,Most cez rieku Slaná pred obcou Bretka,,1973.0,,,3.0,33.65,,7.5,6.5,,,Dobrý,324480.0,3734A04400,3734A04500,1121,4905.0,20.347195408,48.486698629,196.264249,33.65,dosková,prefabrikovaný predpätý betón,26.0,75.0,205.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,1351.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,10.0
cesta III. triedy,50143,4,M3003,050143- 004 Most cez potok Muráňka v obci Bretka,,2002.0,,,1.0,14.3,,7.5,6.0,,,Dobrý,324482.0,3734A04600,3734A04700,16,5346.0,20.343168424,48.488547508,190.422,14.3,trámová,oceľ -  plnostenná,32.0,80.0,196.0,projektovaná,Vodný tok,0.0,medzikrižovatkový,145.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,12.0
cesta III. triedy,50145,1,M7630,Most cez potok za obcou Plešivec,,1939.0,,,1.0,3.5,,9.0,8.0,,,Uspokojivý,4579.0,3732A02200,3732A24000,121,121.0,20.409349964,48.525609966,254.42925,3.5,dosková,monolitický železobetón,20.0,50.0,294.0,odhadom,Vodný tok,0.0,medzikrižovatkový,366.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,0.0
cesta III. triedy,50146,1,M6446,Most cez rieku pri obci Bohúňovo,,1972.0,,,1.0,24.25,,9.0,6.5,,,Uspokojivý,4580.0,3732A00800,3732A24100,34,34.0,20.38031516,48.518538749,205.911999,24.25,trámová,prefabrikovaný predpätý betón,31.0,88.0,185.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,738.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,0.0
cesta III. triedy,50146,2,M4352,Most cez suchú priekopu pred obcou Bohúňovo,,1936.0,,,1.0,2.95,,5.7,5.7,,,Dobrý,4580.0,3732A00800,3732A24100,149,149.0,20.379001989,48.518884564,207.176999,2.95,klenbová,monolitický prostý betón,50.0,130.0,420.0,odhadom,Vodný tok,0.0,medzikrižovatkový,738.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,0.0
cesta III. triedy,50148,1,M68,Most cez potok v obci Kečovo,,1964.0,,,1.0,7.0,,9.5,7.0,,,Dobrý,324474.0,3734A03800,3734A00500,15,2291.0,20.486329137,48.491605333,323.7755,7.0,dosková,prefabrikovaný železobetón,46.0,109.0,420.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,264.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,2.0
cesta III. triedy,50150,3,M1615,Most cez jarok za obcou Gemerská Hôrka,,2001.0,,,1.0,3.5,,7.5,7.5,,,Bezchybný,4570.0,3732A03500,3732A23800,551,3558.0,20.360849031,48.538246856,259.282,3.5,klenbová,monolitický železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,0.0,medzikrižovatkový,1404.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,17.0
cesta III. triedy,50154,1,M1987,Most cez rieku Slaná pred obcou Gombasek,,1966.0,,,1.0,18.1,,8.7,7.7,,,Dobrý,4559.0,3732A04500,3732A22100,172,6886.0,20.463760992,48.571551713,234.37575,18.1,dosková,prefabrikovaný predpätý betón,26.0,77.0,198.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,448.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,1.0,1.0
cesta III. triedy,50155,1,M4212,Most cez potok v obci Kružná,,1957.0,,,1.0,2.5,,3.5,3.5,,,Dobrý,324428.0,3732A21200,3732A21300,100,2232.0,20.472922856,48.637713775,304.896999,2.5,dosková,monolitický železobetón,26.0,43.0,378.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,129.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,7.0
cesta III. triedy,50157,3,M4972,Most cez potok v obci Krásnohorská Dlhá Lúka,,1948.0,,,1.0,13.22,,11.2,9.4,,,Bezchybný,324556.0,3732A26600,3732A26700,0,5293.0,20.580195102,48.6259406,303.634999,13.22,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,0.0,medzikrižovatkový,50.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,12.0
cesta III. triedy,50157,4,M2274,Most cez potok v obci Dlhá Lúka,,1940.0,,,1.0,2.6,,6.8,5.9,,,Uspokojivý,324558.0,3732A26800,3732A26900,5,5453.0,20.582042009,48.626598991,304.9185,2.6,klenbová,monolitický prostý betón,23.0,58.0,255.0,odhadom,Vodný tok,0.0,medzikrižovatkový,158.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,14.0
cesta III. triedy,50159,2,M6445,Most cez potok za obcou Krásnohorské Podhradie,,1947.0,,,1.0,5.1,,5.5,5.0,,,Uspokojivý,324358.0,3732A14800,3732A14900,132,2180.0,20.594003225,48.666901517,392.157999,5.1,dosková,monolitický železobetón,19.0,24.0,151.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,345.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,6.0
cesta III. triedy,50159,3,M1347,Most cez potok v obci Pača,,1947.0,,,1.0,2.2,,6.0,6.0,,,Uspokojivý,324359.0,3732A14900,3732A15000,1099,3492.0,20.604566916,48.676135122,416.2305,2.2,dosková,monolitický železobetón,21.0,32.0,280.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,1277.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,7.0
cesta III. triedy,50159,4,M7633,Most cez potok v obci Pača,,1947.0,,,1.0,2.5,,6.0,6.0,,,Uspokojivý,324360.0,3732A15000,3732A15100,85,3755.0,20.607000574,48.677725157,419.1205,2.5,dosková,monolitický železobetón,21.0,32.0,280.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,173.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,8.0
cesta III. triedy,50160,1,M415,Most cez Čremošný potok pred obcou Drnava,,1964.0,,,1.0,12.25,,7.5,6.5,,,Dobrý,4920.0,3732A01500,3732A27500,1181,1181.0,20.630448482,48.638165197,350.751499,12.25,trámová,prefabrikovaný predpätý betón,30.0,68.0,178.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,2604.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,0.0
cesta III. triedy,50160,2,M6269,Most cez potok Čremošná pred obcou Drnava,,1985.0,,,1.0,8.06,,7.64,6.5,,,Dobrý,4920.0,3732A01500,3732A27500,2297,2297.0,20.645119156,48.638701608,364.6535,8.06,trámová,prefabrikovaný železobetón,36.0,88.0,261.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,2604.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,0.0
cesta III. triedy,50160,4,M1166,Most cez potok Čremošná za obcou Drnava,,1963.0,,,1.0,5.0,,7.5,6.5,,,Dobrý,325822.0,3732A28300,3741A07100,1785,5480.0,20.679464895,48.64937462,425.232,5.0,dosková,prefabrikovaný železobetón,33.0,96.0,350.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,2286.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,9.0
cesta III. triedy,50160,5,M2737,Most cez potok pred obcou Kováčová,,1952.0,,,1.0,6.8,,5.4,4.9,,,Uspokojivý,325823.0,3741A07100,3741A07200,563,6544.0,20.691686721,48.646016199,428.069,6.8,trámová,oceľ -  plnostenná,40.0,69.0,336.0,odhadom,Vodný tok,0.0,medzikrižovatkový,1201.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,10.0
cesta III. triedy,50160,6,M2081,Most cez potok Čremošná v obci Kováčová,,1961.0,,,1.0,4.5,,8.5,7.3,,,Veľmi dobrý,325827.0,3741A07500,3741A07600,13,7600.0,20.697671955,48.63894485,442.932499,4.5,dosková,monolitický železobetón,25.0,54.0,310.0,odhadom,Vodný tok,0.0,medzikrižovatkový,485.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,14.0
cesta III. triedy,50160,7,M6486,Most cez potok Čremošná pred obcou Lúčka,,1964.0,,,1.0,6.0,,7.5,6.5,,,Veľmi dobrý,325828.0,3741A07600,3741A01201,414,8486.0,20.704245258,48.63310161,468.4195,6.0,dosková,prefabrikovaný železobetón,39.0,103.0,343.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,1334.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,15.0
cesta III. triedy,50160,8,M1749,Most cez potok Čremošná pri obci Lúčka,,1976.0,,,1.0,5.75,,8.2,7.0,,,Veľmi dobrý,4929.0,3741A01202,3741A07700,296,9770.0,20.720173689,48.631959172,481.352499,5.75,dosková,prefabrikovaný železobetón,42.0,110.0,382.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,3859.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,17.0
cesta III. triedy,50161,1,M4438,Most cez potok v obci Lúčka,,1947.0,,,1.0,2.35,,4.7,4.7,,,Uspokojivý,324530.0,3741A06800,3741A06900,40,481.0,20.720983757,48.63556239,524.6915,2.35,dosková,monolitický železobetón,19.0,51.0,267.0,odhadom,Vodný tok,0.0,medzikrižovatkový,42.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,4.0
cesta III. triedy,50163,1,M1301,Most cez potok Eveteš v obci Jablonov,,1945.0,,,1.0,6.1,,7.7,6.55,,,Uspokojivý,324528.0,3732A25000,3732A05600,641,4408.0,20.644026247,48.574031871,208.32575,6.1,dosková,monolitický železobetón,21.0,43.0,106.0,odhadom,Vodný tok,0.0,medzikrižovatkový,750.0,KE SK,SC KSK,SC KSK - SU RV,Košický kraj,Rožňava,0.0,18.0
cesta III. triedy,50168,3,M1097,Most pred obcou Hosťovce,,1966.0,,,1.0,15.1,,7.7,6.7,,,Uspokojivý,451257.0,3741A09900,3741A10000,61,1736.0,20.85319567,48.586704561,194.478749,15.1,dosková,prefabrikovaný predpätý betón,20.0,60.0,162.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,386.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,1.0
cesta III. triedy,50169,2,M1627,,,1000.0,,,,,,,,,,Nezistený,4942.0,3741A02100,3741A04000,1490,1791.0,20.845503935,48.566035882,169.982499,999.0,,,0.0,0.0,0.0,,,0.0,medzikrižovatkový,1553.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,2.0
cesta III. triedy,50169,4,M3469,Most cez Bodvu v obci Turnianska Nová Ves,,1932.0,,,1.0,9.0,,5.0,4.0,,,Dobrý,451273.0,3741A11500,3741A02300,180,4916.0,20.887345459,48.579924543,174.512499,9.0,trámová,monolitický železobetón,6.0,11.0,42.0,odhadom,Vodný tok,0.0,medzikrižovatkový,1929.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,1.0,6.0
cesta III. triedy,50169,5,M2865,Most cez rameno Bodvy v obci Turnianska Nová Ves,,1948.0,,,1.0,6.6,,6.0,5.0,,,Dobrý,451273.0,3741A11500,3741A02300,361,5097.0,20.887894895,48.581481961,174.611499,6.6,dosková,monolitický železobetón,13.0,31.0,160.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,1929.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,1.0,6.0
cesta III. triedy,50170,1,M5691,Most cez Bodvu v obci Hosťovce,,1974.0,,,1.0,28.0,,8.8,6.5,,,Dobrý,451256.0,3741A09800,3741A02200,102,1214.0,20.857662416,48.569226813,173.23225,28.0,trámová,prefabrikovaný predpätý betón,31.0,88.0,161.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,275.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,3.0
cesta III. triedy,50171,1,M7350,Most cez potok Háj v obci Turňa nad Bodvou,,1965.0,,,1.0,4.2,,9.7,7.2,,,Dobrý,451264.0,3741A10600,3741A10700,9,318.0,20.87826626,48.597732754,177.812749,4.2,dosková,prefabrikovaný železobetón,32.0,76.0,387.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,16.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,2.0
cesta III. triedy,50171,4,M1439,Most cez Bodvu za obcou Turňa nad Bodvou,,1961.0,,,1.0,17.6,,7.5,6.5,,,Zlý,451274.0,3741A11600,3741A02300,775,1567.0,20.894112133,48.593719968,173.787249,17.6,trámová,prefabrikovaný predpätý betón,24.0,50.0,100.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,1370.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,7.0
cesta III. triedy,50171,7,M3361,Most cez jarok v obci Žarnov,,1911.0,,,1.0,2.6,,7.5,6.5,,,Zlý,6413.0,3741A02300,3741A17000,1329,3491.0,20.915415533,48.585079238,189.649999,2.6,klenbová,kameň,10.0,20.0,98.0,odhadom,Vodný tok,0.0,medzikrižovatkový,1736.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,8.0
cesta III. triedy,50171,8,M6977,Most cez jarok v obci Janík,,1911.0,,,1.0,3.7,,7.5,7.5,,,Uspokojivý,451277.0,3741A11900,3741A12000,20,8937.0,20.96670191,48.555864598,190.1815,3.7,klenbová,kameň,10.0,19.0,98.0,odhadom,Vodný tok,0.0,medzikrižovatkový,24.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,18.0
cesta III. triedy,50171,13,M4885,Most cez miestny potok za obcou Rešica,,1955.0,,,1.0,3.0,,7.3,5.85,,,Dobrý,5237.0,3742A03700,3742A29600,0,9671.0,21.039277736,48.541334994,197.498999,3.0,dosková,monolitický železobetón,26.0,43.0,378.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,15.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,1.0,0.0
cesta III. triedy,50171,14,M1645,Most cez miestny potok pri obci Rešica,,1963.0,,,1.0,5.0,,7.5,6.5,,,Dobrý,451481.0,3742A30000,3742A30100,1059,11619.0,21.059873099,48.538645226,194.111499,5.0,dosková,prefabrikovaný železobetón,35.0,90.0,362.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,2258.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,1.0,5.0
cesta III. triedy,50171,15,M1010,Most cez miestny potok za obcou Buzica,,1947.0,,,1.0,4.4,,6.1,6.1,,,Dobrý,5240.0,3742A05900,3742A23500,736,13939.0,21.089756399,48.533637104,204.101999,4.4,dosková,monolitický železobetón,22.0,31.0,234.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,2296.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,1.0,9.0
cesta III. triedy,50171,16,M2126,Most cez miestny potok za obcou Buzica,,1949.0,,,1.0,4.8,,5.5,5.5,,,Dobrý,5240.0,3742A05900,3742A23500,1974,15177.0,21.105936647,48.531585733,199.77,4.8,dosková,monolitický železobetón,22.0,31.0,324.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,2296.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,1.0,9.0
cesta III. triedy,50171,17,M219,Most cez jarok pred obcou Perín,,1949.0,,,1.0,2.2,,6.9,6.9,,,Veľmi dobrý,451396.0,3742A23600,3742A23700,261,16994.0,21.129379756,48.531773094,206.669999,2.2,dosková,monolitický železobetón,26.0,40.0,350.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,292.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,1.0,11.0
cesta III. triedy,50171,18,M2473,Most cez jarok pred obcou Perín,,1963.0,,,1.0,3.0,,7.5,6.5,,,Dobrý,5236.0,3742A03800,3742A23400,274,20234.0,21.172390566,48.534644032,208.65975,3.0,dosková,prefabrikovaný železobetón,39.0,92.0,350.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,618.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,1.0,16.0
cesta III. triedy,50175,1,M7406,Most cez potok Háj v obci Háj,,1937.0,,,1.0,4.6,,6.2,5.25,,,Dobrý,452372.0,3741A16600,3741A16700,3,4220.0,20.855433046,48.628346896,270.384999,4.6,dosková,monolitický železobetón,22.0,31.0,234.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,29.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,9.0
cesta III. triedy,50175,2,M1716,Most č. 050175-2 na ceste č. III/050175 Háj - Hačava,,1997.0,,,1.0,4.1,,6.0,6.0,,,Bezchybný,452374.0,3741A16800,3741A16900,460,5065.0,20.850337256,48.634035603,301.66525,4.1,dosková,monolitický železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,0.0,medzikrižovatkový,4245.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,11.0
cesta III. triedy,50175,3,M4612,Most cez potok Háj za obcou Háj,,1975.0,,,1.0,5.6,,5.6,4.8,,,Dobrý,452374.0,3741A16800,3741A16900,1260,5865.0,20.848633151,48.64164215,389.1125,5.6,dosková,prefabrikovaný železobetón,33.0,75.0,382.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,4245.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,11.0
cesta III. triedy,50175,4,M3394,Most č. 050175-4 na ceste č. III/050175 Háj - Hačava,,1997.0,,,1.0,4.3,,6.0,6.0,,,Bezchybný,452374.0,3741A16800,3741A16900,1690,6295.0,20.847222699,48.644175115,409.399,4.3,dosková,monolitický železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,0.0,medzikrižovatkový,4245.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,11.0
cesta III. triedy,50175,5,M6513,Most pred obcou Hačava,,1974.0,,,1.0,5.5,,8.7,7.7,,,Uspokojivý,452374.0,3741A16800,3741A16900,2297,6902.0,20.846342468,48.649480473,462.937,5.5,dosková,prefabrikovaný železobetón,40.0,104.0,336.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,4245.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,11.0
cesta III. triedy,50175,6,M1126,Most cez potok Háj pred obcou Hačava,,1974.0,,,1.0,2.5,,17.3,17.3,,,Uspokojivý,452374.0,3741A16800,3741A16900,3510,8115.0,20.844566213,48.660182771,570.937999,2.5,rámová,prefabrikovaný železobetón,40.0,71.0,336.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,4245.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,11.0
cesta III. triedy,50176,2,M683,Most cez rieku Bodvu v obci Budulov,,1953.0,,,1.0,11.4,,10.5,8.5,,,Dobrý,451297.0,3741A13200,3741A13300,39,2307.0,20.991008695,48.587895309,194.835749,11.4,dosková,monolitický železobetón,34.0,62.0,224.0,odhadom,Vodný tok,0.0,medzikrižovatkový,62.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,8.0
cesta III. triedy,50176,3,M6947,Most cez Bodvu za obcou Budulov,,1964.0,,,1.0,15.3,,7.6,7.6,,,Dobrý,4960.0,3741A03400,3741A12600,835,3791.0,20.977811695,48.57797315,190.072249,15.3,dosková,prefabrikovaný predpätý betón,26.0,75.0,189.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,1550.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,11.0
cesta III. triedy,50176,4,M4280,Most cez rieku Konotope pred obcou Janík,,1951.0,,,1.0,23.4,,7.9,6.9,,,Uspokojivý,451285.0,3741A12700,3741A02800,53,6067.0,20.960200427,48.562066716,181.3055,23.4,dosková,monolitický železobetón,15.0,29.0,105.0,odhadom,Vodný tok,0.0,medzikrižovatkový,346.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,13.0
cesta III. triedy,50177,1,M4153,Most cez stojacu vodu za obcou Péder,,1934.0,,,1.0,3.9,,6.0,5.0,,,Zlý,452714.0,3741A17900,3741A18000,160,3787.0,20.938904093,48.581888716,181.1045,3.9,dosková,monolitický železobetón,18.0,37.0,224.0,odhadom,Záplavové územie,0.0,medzikrižovatkový,1170.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,7.0
cesta III. triedy,50177,2,M366,Most cez rieku Bodvu pred obcou Žarnov,,1962.0,,,1.0,17.0,,7.6,6.6,,,Uspokojivý,452714.0,3741A17900,3741A18000,412,4039.0,20.93542196,48.582098981,182.678499,17.0,trámová,prefabrikovaný predpätý betón,24.0,50.0,97.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,1170.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,7.0
cesta III. triedy,50179,001A,M2415,Most cez melioračný kanál za obcou Mokrance,,1971.0,,,1.0,2.76,,8.0,7.0,,,Dobrý,451289.0,3742A20400,3742A04300,449,755.0,21.032562194,48.589290267,194.191,2.76,trámová,prefabrikovaný železobetón,34.0,93.0,417.0,podľa tabuliek,Kanál,0.0,medzikrižovatkový,4398.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,1.0
cesta III. triedy,50179,2,M3219,Most cez potok Čečanka za obcou Mokrance,,1961.0,,,1.0,11.1,,7.7,6.7,,,Zlý,451289.0,3742A20400,3742A04300,2108,2414.0,21.049571948,48.579523798,195.466,11.1,trámová,prefabrikovaný predpätý betón,18.0,38.0,102.0,podľa tabuliek,Vodný tok,0.0,medzikrižovatkový,4398.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,1.0
cesta III. triedy,50179,3,M1001,Most cez odvodňovací kanál za obcou Mokrance,,1971.0,,,1.0,8.0,,7.6,7.6,,,Uspokojivý,5242.0,3742A04300,3742A02300,912,5616.0,21.076614424,48.557611441,194.30825,8.0,dosková,prefabrikovaný železobetón,25.0,59.0,238.0,podľa tabuliek,Kanál,0.0,medzikrižovatkový,1752.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,2.0
cesta III. triedy,50179,4,M5017,Most cez melioračný kanál za obcou Mokrance,,1971.0,,,1.0,2.76,,8.0,7.0,,,Veľmi dobrý,5242.0,3742A04300,3742A02300,1360,6064.0,21.081101051,48.554847298,196.020999,2.76,trámová,prefabrikovaný železobetón,34.0,93.0,417.0,podľa tabuliek,Kanál,0.0,medzikrižovatkový,1752.0,KE SK,SC KSK,SC KSK - SU MB,Košický kraj,Košice - okolie,0.0,2.0
