Bridge_ID,District,Latitude,Longitude,Material,Bridge_Name,Bridge_Length,Year_of_Construction,Bridge_Width,Load_Capacity,Road_Class,Type_of_Structure,Bridge_Purpose,Administrator,Road_Number,Region,num_2012,num_2013,num_2014,num_2015,num_2016,num_2017,num_2018,num_2019,num_2020,num_2021,num_2022,num_2023
M5231,Svidník,49.343166197,21.502722723,monolitický železobetón,"77-072 Most cez Kečkovský potok, Vyšný Orlík",10.0,1958.0,10.2,16.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC KE,77,Prešov,5,5,5,5,5,5,5,5,2,3,3,3
M4024,Svidník,49.339769282,21.510614879,kameň,77_073 Most cez potok V. Rakovce pred obcou Vyšný Orlík,3.0,1935.0,8.6,15.0,cesta I. triedy,klenbová,Vodný tok,SSC - IVSC KE,77,Prešov,3,3,3,3,3,3,3,2,2,2,3,3
M1225,Svidník,49.338672875,21.513811373,monolitický železobetón,77_074 Most cez potok Rakovec za obcou Nižný Orlík,3.0,1958.0,7.9,26.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC KE,77,Prešov,3,3,3,3,3,3,3,2,2,2,2,2
M7773,Svidník,49.33531426,21.525278229,monolitický železobetón,"77_075 Most cez potok Kyjovka, k.ú. Nižný Orlík",4.95,1957.0,7.0,32.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC KE,77,Prešov,3,3,3,3,3,3,3,3,2,2,2,2
M2754,Svidník,49.31516566,21.55276903,prefabrikovaný predpätý betón,77_076 Most cez potok Jedlovka pred mestom Svidník,10.7,1991.0,16.25,48.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC KE,77,Prešov,3,3,3,3,3,3,3,2,2,2,2,2
M1865,Dolný Kubín,49.26730605,19.353825573,monolitický železobetón,78_001 Most cez potok Ráčov v obci Oravský Podzámok,9.0,1948.0,9.0,11.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,5,5,5,5,6,6,6,6,6,6,6,6
M1046,Dolný Kubín,49.28076241,19.346997388,oceľ -  plnostenná,78_002 Most cez bezmenný potok za obcou Oravský Podzámok,4.1,1999.0,6.6,40.0,cesta I. triedy,klenbová,Vodný tok,SSC - IVSC ZA,78,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M7556,Dolný Kubín,49.285367918,19.349457146,oceľ -  plnostenná,78_003 Most cez potok Dolný Štít za Oravským Podzámkom,5.9,1985.0,7.5,34.0,cesta I. triedy,klenbová,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,4,4,4,4,4,4,4
M2484,Námestovo,49.323863916,19.348508189,prefabrikovaný predpätý betón,78_004 Most cez potok Hrušínka v obci Hruštín,26.9,1991.0,11.0,39.0,cesta I. triedy,trámová,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,3,3,3,3,3,3,4
M3681,Námestovo,49.327930428,19.357900661,monolitický železobetón,78-005 Most cez potok Hruštínsky v obci Hruštín,15.4,1951.0,9.0,21.0,cesta I. triedy,klenbová,Vodný tok,SSC - IVSC ZA,78,Žilina,5,5,5,5,6,6,6,6,6,6,6,6
M7608,Námestovo,49.328842369,19.367040459,oceľ -  plnostenná,78_006 Most cez bezmenný potok v obci Hruštín,2.9,1982.0,10.5,34.0,cesta I. triedy,oblúková,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M3041,Námestovo,49.332004542,19.382029187,monolitický železobetón,78_007 Most cez potok Hájek v obci Babín,4.0,1960.0,8.5,12.0,cesta I. triedy,klenbová,Vodný tok,SSC - IVSC ZA,78,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M5109,Námestovo,49.332962895,19.382540058,monolitický prostý betón,78_008 Most cez potok Babinský v obci Babín,3.5,1952.0,8.0,20.0,cesta I. triedy,klenbová,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,3,3,3,3,3,3,4
M3264,Námestovo,49.342736149,19.384289481,monolitický železobetón,78_009 Most cez potok Vasilovanka za obcou Babín,7.6,1951.0,8.4,37.0,cesta I. triedy,klenbová,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,4,4,4,4,4,4,4
M5283,Námestovo,49.348452272,19.390581811,prefabrikovaný železobetón,78_010 Most cez bezmenný potok pred obcou Vasiľov,6.8,1968.0,8.3,20.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,4,4,4,4,4,4,4
M4229,Námestovo,49.357547369,19.402467601,prefabrikovaný predpätý betón,78_011 Most cez bezmenný potok pred obcou Lokca,12.6,1968.0,8.2,20.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M6905,Námestovo,49.3658365,19.409626976,kameň,78_012 Most cez potok pred obcou Lokca,2.5,1949.0,7.5,25.0,cesta I. triedy,klenbová,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M2927,Námestovo,49.369225449,19.414383862,monolitický železobetón,78_013 Most cez potok Nevolajka v obci Lokca,9.9,1969.0,12.0,25.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,4,4,4,4,4,4,5
M6331,Námestovo,49.371615932,19.41979276,monolitický železobetón,78_014 Most cez potok za obcou Lokca,5.9,1955.0,9.3,16.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,4,4,4,4,4,4,4,4,4,4,4,5
M4598,Námestovo,49.380953101,19.434439977,monolitický železobetón,78_015 Most cez potok za obcou Lokca,6.4,1955.0,9.0,40.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,3,3,3,3,3,3,4
M599,Námestovo,49.383698727,19.44559476,monolitický železobetón,78_016 Most cez Ťapešovský potok pred obcou Ťapešovo,6.75,1955.0,9.0,24.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,5,5,6,6,6,6,6,6,6,6,6,6
M3316,Námestovo,49.388668774,19.451403682,prefabrikovaný predpätý betón,78_017 Most cez rieku Biela Orava pri obci Oravská Jasenica,89.4,1971.0,8.0,25.0,cesta I. triedy,trámová,Vodný tok,SSC - IVSC ZA,78,Žilina,6,6,6,6,6,6,6,6,6,6,6,6
M660,Námestovo,49.400105356,19.461463513,monolitický železobetón,78_018 Most cez potok v obci Námestovo,2.8,1956.0,9.1,13.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,5,5,6,6,7,7,7,7,7,7,7,7
M7042,Námestovo,49.40432,19.48142,monolitický železobetón,"78_018A Most cez potok Klínec, k.ú. Námestovo",12.0,1952.0,25.0,20.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M2344,Námestovo,49.421929817,19.495337646,monolitický železobetón,78_019 Most cez potok Červený za obcou Námestovo,6.9,1935.0,9.1,10.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M3252,Námestovo,49.434293391,19.503437866,monolitický železobetón,78_020 Most cez potok Klin v obci Klin,8.5,1956.0,9.0,24.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M2280,Námestovo,49.439994445,19.509417998,monolitický železobetón,78_021 Most cez potok Polhoranka v obci Zubrohlava,30.1,1955.0,9.0,40.0,cesta I. triedy,klenbová,Vodný tok,SSC - IVSC ZA,78,Žilina,4,4,4,4,4,4,4,4,4,4,4,5
M7321,Námestovo,49.443067851,19.511029903,oceľ -  plnostenná,78_022 Most cez potok Kotelnica v obci Zubrohlava,2.9,1984.0,8.0,34.0,cesta I. triedy,klenbová,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,4,4,4,4,4,4,4,5
M3442,Námestovo,49.447488297,19.510452022,oceľ -  plnostenná,78_023 Most cez potok Lazovský v obci Zubrohlava,2.9,1985.0,8.5,34.0,cesta I. triedy,klenbová,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M2552,Námestovo,49.46641754,19.499278516,oceľ -  plnostenná,"78_024 Most cez potok, k.ú. Zubrohlava",2.9,1986.0,9.0,34.0,cesta I. triedy,oblúková,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M1553,Námestovo,49.475295147,19.490719097,oceľ -  plnostenná,"78_025 Most cez potok Martinkov, k.ú. Rabča",2.9,1987.0,9.0,34.0,cesta I. triedy,oblúková,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,3,3,3,3,3,3,4
M3457,Námestovo,49.479782271,19.482126493,prefabrikovaný predpätý betón,"78_026 Most cez potok Bystrá, k.ú. Rabča",22.0,1976.0,11.0,28.0,cesta I. triedy,trámová,Vodný tok,SSC - IVSC ZA,78,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M2935,Námestovo,49.482448065,19.478839021,prefabrikovaný predpätý betón,78_027 Most cez potok Solný v obci Rabča,9.48,1969.0,9.0,26.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M250,Námestovo,49.526557198,19.440264347,prefabrikovaný železobetón,78_028 Most cez potok Kalfasový v obci Oravská Polhora,8.35,1967.0,9.5,24.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,3,3,4,4,4,4,4,4
M2716,Námestovo,49.539819571,19.425941563,prefabrikovaný predpätý betón,"78_029 Most cez potok Polhoranka, k.ú. Oravská Polhora",26.2,1968.0,8.84,32.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,2,2,2,2,1,1,1,1,1,1,1,2
M5461,Námestovo,49.540873477,19.41472108,prefabrikovaný predpätý betón,"78_030 Most cez potok, k.ú. Oravská Polhora",8.1,1967.0,7.9,22.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,4,4,4,4,4,4,5,5,5,5,5,5
M3776,Námestovo,49.538937629,19.40153143,prefabrikovaný predpätý betón,78_031 Most cez potok Plšetnica za obcou Oravská Polhora,9.4,1967.0,7.5,27.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC ZA,78,Žilina,3,3,3,3,2,2,2,2,2,2,2,2
M1547,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,4,4,5,5,6,6,6,6,0,0,0,0
M3731,Vranov nad Topľou,48.883259447,21.671968016,prefabrikovaný predpätý betón,"79_001 Most cez Lomnický potok, k.ú. Čemerné",17.25,1965.0,9.0,26.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC KE,79,Prešov,4,4,4,5,5,3,3,3,3,3,3,3
M2554,Vranov nad Topľou,48.872615968,21.667485964,monolitický železobetón,"79_003 Most cez železničnú vlečku, k.ú. Čemerné",3.2,1953.0,11.4,11.0,cesta I. triedy,dosková,Železnica,SSC - IVSC KE,79,Prešov,4,4,4,4,5,5,5,5,5,5,5,5
M2040,Vranov nad Topľou,48.856126684,21.67401921,monolitický železobetón,79_004 Most cez potok Bodor pred osadou Lomnica,4.05,1959.0,8.5,26.0,cesta I. triedy,dosková,Vodný tok,SSC - IVSC KE,79,Prešov,4,4,4,4,6,6,6,6,6,6,6,6
