ID_mosta,Trieda_PK,Číslo_PK,Názov_mosta,správcovské_číslo,Zemepisná_šírka,Zemepisná_dĺžka,Výška,Druh_konštrukcie,Material,Normálna_zaťažiteľnosť,Výhradná_zaťažiteľnosť_t,Výnimočná_zaťažiteľnosť_t,Spôsob_stanovenia,Predmet_premostenia,Rok_postavenia,Zaťažovacia_trieda_STN,Počet_otvorov,Dĺžka_premostenia,Dĺžka_nosnej_konštrukcie_m,Volná_šírka_mosta,Šírka_medzi_obrubami_m,Plocha_mosnej_konštrukcie_m2,Plocha_mosta_m2,Vlastník_úseku,Správca_úseku,Okres,Počiatočný_uzol,Koncový_uzol,úsek_ID,Kraj,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,n_2024
M6965,cesta I. triedy,10,18_249 Most cez potok v obci Kolárovice,249,49.269103664,18.535308101,383.947,klenbová,monolitický prostý betón,25.0,67.0,221.0,podľa tabuliek,Vodný tok,1937,Nezistený,1.0,3.6,,8.6,8.6,,,STAT,SSC - IVSC ZA,Bytča,2542A40900,2542A41000,1382549,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M2149,cesta I. triedy,59,"59_041 Most cez potok Korytnica, k.ú. Liptovská Osada",41,48.890103787,19.265213451,727.731,dosková,monolitický železobetón,16.0,42.0,316.0,podľa tabuliek,Vodný tok,1959,Nezistený,1.0,3.6,,9.6,,,,STAT,SSC - IVSC ZA,Ružomberok,3612A00202,3612A05800,2852,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,3
M2393,cesta I. triedy,77,"77_067 Most cez potok zo Sivej studne, Vyšný Mirošov",67,49.38320249,21.452569132,332.986499,klenbová,monolitický železobetón,32.0,80.0,196.0,podľa tabuliek,Vodný tok,1960,Nezistený,1.0,3.55,,9.5,9.5,,,STAT,SSC - IVSC KE,Svidník,2813A03100,2813A03200,236095,Prešov,3,3,3,3,3,3,3,3,3,3,3,3,3
M4034,cesta I. triedy,72,72_069 Most - podchod pre chodcov v obci Vyšná Boca,69,48.925381872,19.750016504,980.389999,klenbová,monolitický prostý betón,23.0,49.0,168.0,porovnávací výpočet,Miestna komunikácia,1939,Nezistený,1.0,3.5,,11.0,,,,STAT,SSC - IVSC ZA,Liptovský Mikuláš,3622A01000,3622A01200,211225,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,3
M9572,cesta I. triedy,66,"66-116A_Most nad bezmenným potokom v km 0,486",116A,48.847,19.8206,572.194,rámová,monolitický železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,2016,"(A) LM 1, LM2, LM3",1.0,3.5,4.4,9.5,9.5,47.344,38.85,STAT,SSC - IVSC BB,Brezno,3624A00400,3624A11000,760787,Banská Bystrica,0,0,0,0,0,0,1,1,1,1,1,1,3
M9956,cesta I. triedy,61,"61-255A1_ Most ponad bezmenný potok, dažďové vody D3, Horný Hričov",255A1,49.25324,18.66044,335.0,klenbová,monolitický železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,2007,A,1.0,3.5,,11.5,11.5,,,STAT,SSC - IVSC ZA,Žilina,2542A27103,2542A00800,402137,Žilina,0,0,0,0,0,0,0,0,0,0,3,3,3
M9686,cesta I. triedy,65,"65-067D_Zatrubnenie potoka v km 0,547 - 0,775 (časť 2)",067D,48.7182,18.9176,674.48,iná,prefabrikovaný železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,2017,"ZM 1, ZM2, ZM3",1.0,3.495,77.21,15.45,,303.82,269.85,STAT,SSC - IVSC BB,Žiar nad Hronom,3613A17000,3613A15400,1159068,Banská Bystrica,0,0,0,0,0,0,0,1,1,1,1,3,3
M2161,cesta I. triedy,9,9 (50)_146 Most cez potok Remetský za obcou Ráztočno,146,48.757698874,18.764123204,373.0675,dosková,monolitický železobetón,10.0,23.0,194.0,odhadom,Vodný tok,1938,A,1.0,3.4,5.85,10.5,10.5,61.89,44.2,STAT,SSC - IVSC ZA,Prievidza,3613A04200,3613A26300,6745,Trenčín,1,1,1,1,1,1,1,1,2,2,2,2,3
M2984,cesta I. triedy,59,59_079 Most cez potok Raciborský pred obcou Oravský Podzámok,79,49.253644776,19.340257135,503.596,klenbová,monolitický prostý betón,38.0,88.0,220.0,Nezistený,Vodný tok,1950,Nezistený,1.0,3.4,,8.0,8.0,,,STAT,SSC - IVSC ZA,Dolný Kubín,2641A30200,2641A30500,341781,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M1064,cesta I. triedy,21,73-017 Most cez potok pred obcou Rakovčík,17,49.227629484,21.566496814,275.5595,rámová,monolitický železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,1941,"STN EN 1991-2, ZM 1,2,3",1.0,3.4,4.0,7.5,7.5,47.26,47.26,STAT,SSC - IVSC KE,Svidník,2831A20500,2831A20901,236234,Prešov,5,6,6,6,3,3,3,3,3,3,3,3,3
M7470,cesta I. triedy,18,"18-329 Most cez jarok, Lisková",329,49.080071966,19.358558311,495.0485,dosková,monolitický železobetón,13.0,37.0,210.0,porovnávací výpočet,Vodný tok,1949,Nezistený,1.0,3.2,,10.3,,,,STAT,SSC - IVSC ZA,Ružomberok,2643A00500,2643A00600,3479,Žilina,5,3,3,3,3,3,3,3,3,3,3,3,3
M697,cesta I. triedy,77,"77_009 Most cez miestny potok, k.ú. Podolínec",9,49.259696735,20.537864218,575.948499,dosková,monolitický železobetón,26.0,49.0,120.0,odhadom,Vodný tok,1943,Nezistený,1.0,3.2,,11.7,8.0,,,STAT,SSC - IVSC KE,Stará Ľubovňa,2732A21000,2732A10700,1113726,Prešov,3,3,3,3,3,3,3,3,3,3,3,3,3
M1872,cesta I. triedy,77,77_040 Most cez miestny potok v obci Gerlachov,40,49.320515791,21.108503595,358.149999,dosková,monolitický železobetón,22.0,32.0,280.0,podľa tabuliek,Vodný tok,1937,,1.0,3.1,,8.0,7.0,,,STAT,SSC - IVSC KE,Bardejov,2742A06700,2742A06800,320663,Prešov,0,0,0,0,0,0,0,0,0,0,0,0,3
M6668,cesta I. triedy,64,64_053 Most cez bezmenný potok v obci Čereňany,53,48.645710856,18.490478697,227.159499,dosková,monolitický železobetón,20.0,57.0,321.0,odhadom,Vodný tok,1955,Nezistený,1.0,3.05,,10.8,8.0,,,STAT,SSC - IVSC ZA,Prievidza,3542A24600,3542A34800,490555,Trenčín,2,2,2,2,2,2,2,2,2,2,2,3,3
M410,cesta I. triedy,18,18_265 Most ponad lanopás do Vápenky Varín,265,49.186675833,18.840492759,381.16,dosková,monolitický železobetón,35.0,75.0,280.0,odhadom,Iná prekážka,1976,Nezistený,1.0,3.02,,13.0,,,,STAT,SSC - IVSC ZA,Žilina,2633A36000,2633A36200,398726,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M6926,cesta I. triedy,18,"18_299 Most cez Zatkov potok, v k.ú. Turany",299,49.116802927,19.026849814,402.8625,dosková,prefabrikovaný železobetón,20.0,61.0,331.0,odhadom,Vodný tok,1969,Nezistený,1.0,3.0,,12.2,10.5,,,STAT,SSC - IVSC ZA,Martin,2634A00500,2634A06300,1789,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M7765,cesta I. triedy,18,18_501 Most cez bezmenný potok pred obcou Strážske. k.ú. Nižný Hrabovec,501,48.871334523,21.787838616,155.6585,klenbová,monolitický prostý betón,50.0,130.0,420.0,odhadom,Vodný tok,1943,Nezistený,1.0,3.0,,9.3,,,,STAT,SSC - IVSC KE,Michalovce,3812B00300,3812A28400,6250,Košice,3,3,3,3,3,3,3,3,3,3,3,3,3
M3569,cesta I. triedy,49,49_063 Most cez potok Prístovec v meste Púchov,63,49.117179272,18.329995845,272.281,klenbová,monolitický prostý betón,50.0,130.0,420.0,odhadom,Vodný tok,1947,Nezistený,1.0,3.0,,12.1,8.5,,,STAT,SSC - IVSC ZA,Púchov,2543A19300,2543A25100,343484,Trenčín,3,3,3,3,3,3,3,3,3,3,3,3,3
M5722,cesta I. triedy,62,62_007 Most cez prívalové vody v obci Sládkovičovo,7,48.203284245,17.62071899,122.066,dosková,prefabrikovaný železobetón,32.0,80.0,196.0,statický výpočet,Vodný tok,1967,Nezistený,1.0,3.0,,11.6,11.3,,,STAT,SSC - IVSC BA,Galanta,4511A02802,4511A02910,601,Trnava,4,4,4,4,2,2,2,2,2,2,2,2,3
M1692,cesta I. triedy,64,64_105 Most cez Turský potok za obcou Porúbka,105,49.148059529,18.729590252,386.096,rámová,prefabrikovaný železobetón,45.0,95.0,380.0,podľa tabuliek,Vodný tok,1967,Nezistený,1.0,3.0,,8.5,7.8,,,STAT,SSC - IVSC ZA,Žilina,2633A40000,2633A01900,402127,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M5102,cesta I. triedy,20,68_063 Most cez potôčik pred obcou Lemešany,63,48.857103036,21.258487956,223.36825,klenbová,kameň,50.0,130.0,420.0,statický výpočet,Vodný tok,1900,"qfk, Qserv",1.0,3.0,4.8,11.8,11.8,92.75,127.2,STAT,SSC - IVSC KE,Košice - okolie,3722B00400,3722B00700,982998,Košice,7,7,2,2,2,2,2,2,2,3,3,3,3
M2585,cesta I. triedy,72,72_072 Most cez potok Červená voda v k.ú. obce Nižná Boca,72,48.959875975,19.773698408,798.682,dosková,monolitický železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,1938,Nezistený,1.0,3.0,,7.4,,,,STAT,SSC - IVSC ZA,Liptovský Mikuláš,3622A01800,3622A01900,211233,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,3
M4024,cesta I. triedy,77,77_073 Most cez potok V. Rakovce pred obcou Vyšný Orlík,73,49.339769282,21.510614879,263.803499,klenbová,kameň,15.0,44.0,168.0,podľa tabuliek,Vodný tok,1935,Nezistený,1.0,3.0,,8.6,7.0,,,STAT,SSC - IVSC KE,Svidník,2831A01700,2831A12100,5743,Prešov,3,3,3,3,3,3,3,2,2,2,3,3,3
M1420,cesta I. triedy,18,18_421 Most cez mlynský náhon z odbočkou do Pongrácoviec,421,49.007890451,20.822128855,486.804999,rámová,prefabrikovaný železobetón,27.0,50.0,392.0,odhadom,Kanál,1977,Nezistený,1.0,2.95,,11.5,,,,STAT,SSC - IVSC KE,Levoča,3721A01000,3721A01100,5075,Prešov,2,2,2,2,2,2,2,2,3,3,3,3,3
M7608,cesta I. triedy,78,78_006 Most cez bezmenný potok v obci Hruštín,6,49.328842369,19.367040459,682.126,oblúková,oceľ -  plnostenná,34.0,76.0,127.0,podľa tabuliek,Vodný tok,1982,Nezistený,1.0,2.9,,10.5,8.0,,,STAT,SSC - IVSC ZA,Námestovo,2641A01700,2641A07600,91,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M3442,cesta I. triedy,78,78_023 Most cez potok Lazovský v obci Zubrohlava,23,49.447488297,19.510452022,618.475,klenbová,oceľ -  plnostenná,34.0,76.0,127.0,odhadom,Vodný tok,1985,Nezistený,1.0,2.9,,8.5,7.0,,,STAT,SSC - IVSC ZA,Námestovo,2623A10200,2623A10300,333912,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M2552,cesta I. triedy,78,"78_024 Most cez potok, k.ú. Zubrohlava",24,49.46641754,19.499278516,635.0365,oblúková,oceľ -  plnostenná,34.0,76.0,127.0,odhadom,Vodný tok,1986,Nezistený,1.0,2.9,,9.0,7.0,,,STAT,SSC - IVSC ZA,Námestovo,2623A10900,2623A11000,333919,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M5685,cesta I. triedy,54,"54_106 Most cez potok Srdové, k.ú. Moravské Lieskové",106,48.826614513,17.782608833,260.642,klenbová,monolitický prostý betón,50.0,60.0,100.0,odhadom,Vodný tok,1954,Nezistený,1.0,2.75,,11.1,11.1,,,STAT,SSC - IVSC ZA,Nové Mesto nad Váhom,3514A28200,3514A00601,290387,Trenčín,3,3,3,3,3,3,3,3,3,3,3,3,3
M3859,cesta I. triedy,64,"64_054 Rámový most cez bezmenný potok, k.ú. Čereňany",54,48.652402077,18.500312614,243.881999,rámová,prefabrikovaný železobetón,37.0,74.0,198.0,odhadom,Vodný tok,1982,Nezistený,1.0,2.7,,13.78,10.71,,,STAT,SSC - IVSC ZA,Prievidza,3542A24900,3542A01000,490558,Trenčín,1,1,1,1,1,1,1,1,2,2,2,3,3
M7636,cesta I. triedy,9,09_113 Most cez bezmenný potok za obcou Dolné Vestenice,113,48.708583752,18.422599107,236.710999,dosková,monolitický železobetón,5.0,19.0,102.0,odhadom,Vodný tok,1941,Nezistený,1.0,2.55,,8.8,,,,STAT,SSC - IVSC ZA,Prievidza,3524A15800,3524A15901,490574,Trenčín,2,2,2,2,2,2,2,2,2,2,2,3,3
M10219,cesta I. triedy,66,66-097_Most cez zrážkový potok v obci Podbrezová-Lopej,97,48.81618,19.50545,2.83,rámová,monolitický železobetón,32.0,90.0,300.0,statický výpočet,Vodný tok,2022,"LM1, LM2, LM3",1.0,2.52,3.02,9.5,9.5,63.8,32.63,STAT,SSC - IVSC BB,Brezno,3623A20700,3623A20900,489126,Banská Bystrica,0,0,0,0,0,0,0,0,0,0,0,0,3
M921,cesta I. triedy,12,12_006 Most cez bezmenný potok v obci Skalité,6,49.498833284,18.885221673,514.72,dosková,monolitický železobetón,13.0,40.0,350.0,podľa tabuliek,Vodný tok,1930,Nezistený,1.0,2.5,,6.8,6.8,,,STAT,SSC - IVSC ZA,Čadca,2613A11700,2613A11800,194240,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M4359,cesta I. triedy,64,64_077 Most cez občasný tok pri obci Pravenec,77,48.849027587,18.645235867,318.8965,dosková,monolitický železobetón,31.0,31.0,224.0,odhadom,Vodný tok,1934,Nezistený,1.0,2.5,,8.7,7.7,,,STAT,SSC - IVSC ZA,Prievidza,3524A14000,3522A20600,490259,Trenčín,3,3,3,3,3,3,3,3,3,3,3,3,3
M5318,cesta I. triedy,21,73_016 Most cez miestny potok pred obcou Rakovčík,16,49.224841116,21.566555509,293.384,dosková,monolitický železobetón,32.0,80.0,196.0,statický výpočet,Vodný tok,1941,Nezistený,1.0,2.5,,7.55,6.45,,,STAT,SSC - IVSC KE,Svidník,2831A20500,2831A20901,236234,Prešov,3,3,3,3,3,3,3,3,3,3,3,3,3
M3688,cesta I. triedy,77,77_047 Most cez miestny potok v obci Mokroluh,47,49.308658775,21.213037766,309.9425,rámová,prefabrikovaný železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,1946,Nezistený,1.0,2.5,,17.0,13.0,,,STAT,SSC - IVSC KE,Bardejov,2742A09400,2742A09500,320690,Prešov,1,1,1,1,1,1,1,2,2,2,2,3,3
M3437,cesta I. triedy,77,77_051 Most cez bezmenný potok v meste Bardejov,51,49.302795848,21.285462908,266.278839111328,rámová,prefabrikovaný železobetón,50.0,89.0,420.0,podľa tabuliek,"Vodný tok,  Vodný tok",1990,Nezistený,1.0,2.5,,22.0,22.0,,,STAT,SSC - IVSC KE,Bardejov,2742A09001,2742A09008,320686,Prešov,3,3,3,3,3,3,3,3,3,3,3,3,3
M6905,cesta I. triedy,78,78_012 Most cez potok pred obcou Lokca,12,49.3658365,19.409626976,638.430999,klenbová,kameň,25.0,70.0,163.0,odhadom,Vodný tok,1949,Nezistený,1.0,2.5,,7.5,7.5,,,STAT,SSC - IVSC ZA,Námestovo,2641A11700,2641A36700,334040,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M6997,cesta I. triedy,10,18_242 Most cez Jarok v osade Čiakov,242,49.325924618,18.514291805,599.3845,klenbová,monolitický prostý betón,30.0,75.0,315.0,podľa tabuliek,Vodný tok,1937,Nezistený,1.0,2.4,,12.0,12.0,,,STAT,SSC - IVSC ZA,Bytča,2542A06800,2542A06900,273346,Žilina,5,5,5,3,3,3,3,3,3,3,3,3,3
M4093,cesta I. triedy,69,69_010 Most cez podchod pre peších v obci Sliač,10,48.62207,19.13753,305.42,rámová,prefabrikovaný železobetón,32.0,80.0,196.0,porovnávací výpočet,Miestna komunikácia,1972,Nezistený,1.0,2.4,,13.0,9.0,,,STAT,SSC - IVSC BB,Zvolen,3632A14400,3632A14600,474185,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3,3
M9681,cesta I. triedy,72,72-009A_Most cez bezmenný potok v obci Rimavské Brezovo,009A,48.5336,19.9547,276.31,rámová,monolitický železobetón,32.0,80.0,196.0,statický výpočet,Vodný tok,2017,"LM 1, LM2, LM3",1.0,2.4,3.0,9.5,9.5,31.8,26.64,STAT,SSC - IVSC BB,Rimavská Sobota,3642A17400,3642A11300,1320737,Banská Bystrica,0,0,0,0,0,0,6,2,2,2,2,3,3
M4764,cesta I. triedy,19,"50_362 Most cez Čečehovský odpad, Veľké Zálužice",362,48.754056633,21.967675957,110.479,rámová,prefabrikovaný železobetón,34.0,94.0,420.0,podľa tabuliek,Kanál,1980,Nezistený,1.0,2.38,,9.89,9.89,65.853,,STAT,SSC - IVSC KE,Michalovce,3814A25900,3814A26100,355566,Košice,2,2,2,2,4,2,2,2,2,3,3,3,3
M5396,cesta I. triedy,49,49_059 Most -podchod pre chodcov v meste Púchov,59,49.125724919,18.307075236,279.017999,rámová,prefabrikovaný železobetón,32.0,80.0,196.0,projektovaná,Miestna komunikácia,1986,Nezistený,1.0,2.32,,6.2,5.6,,,STAT,SSC - IVSC ZA,Púchov,2543A24800,2543A33100,343581,Trenčín,2,2,2,2,2,2,2,2,2,2,2,3,3
M6959,cesta I. triedy,18,18_378 Most cez potok pred obcou Tatranská Štrba,378,49.08618776,20.059126073,901.453999,oblúková,oceľ -  plnostenná,32.0,80.0,196.0,projektovaná,Vodný tok,1938,"STN EN 1992-1-1,2, STN EN 1997-1, STN EN 206",1.0,2.31,,9.5,9.5,,,STAT,SSC - IVSC KE,Poprad,2733A29200,2733A29300,440659,Prešov,5,5,6,2,2,2,2,2,2,2,3,3,3
M2722,cesta I. triedy,59,"59_100 Most cez potok Koralinec, k.ú. Trstená",100,49.378961086,19.631207812,646.731,rámová,monolitický železobetón,28.0,60.0,100.0,odhadom,Vodný tok,1978,Nezistený,1.0,2.3,,11.5,11.5,,,STAT,SSC - IVSC ZA,Tvrdošín,2623A23500,2623A23600,334273,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M4397,cesta I. triedy,64,64_075 Most cez bezmenný potok v obci Pravenec,75,48.842318054,18.644511309,314.187999,dosková,monolitický železobetón,41.0,124.0,420.0,porovnávací výpočet,Vodný tok,1934,Nezistený,1.0,2.3,,12.24,8.48,,,STAT,SSC - IVSC ZA,Prievidza,3524A13800,3524A13900,490257,Trenčín,3,3,3,3,3,3,3,3,3,3,3,3,3
M4613,cesta I. triedy,21,73_034 Most cez bezmenný potok pred odbočkou do obce Vyšný Komárnik,34,49.393836347,21.698841419,391.030499,rámová,prefabrikovaný železobetón,50.0,107.0,378.0,podľa tabuliek,Vodný tok,1984,Nezistený,1.0,2.3,,11.5,,,,STAT,SSC - IVSC KE,Svidník,2814A00900,2814A01100,236070,Prešov,2,2,2,2,4,4,4,4,2,3,3,3,3
M1123,cesta I. triedy,16,50_211 Most cez podchod pre peších v obci Mýtna,211,48.46673,19.5524,255.59,rámová,prefabrikovaný železobetón,50.0,71.0,420.0,projektovaná,Miestna komunikácia,1981,Nezistený,1.0,2.2,,11.5,9.9,,,STAT,SSC - IVSC BB,Lučenec,3643A14700,3643A14800,281052,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3,3
M7045,cesta I. triedy,64,"64_056 Rámový most cez bezmenný potok, k.ú. Bystričany",56,48.663678756,18.513443874,255.136499,rámová,prefabrikovaný železobetón,50.0,84.0,288.0,odhadom,Vodný tok,1982,Nezistený,1.0,2.19,,26.0,26.0,,,STAT,SSC - IVSC ZA,Prievidza,3542A25400,3542A25500,490707,Trenčín,1,1,1,1,1,1,1,1,1,1,1,3,3
M2389,cesta I. triedy,64,64_091 Most cez potok Chocera pred obcou Fačkov,91,49.016547417,18.613666905,522.5145,klenbová,monolitický prostý betón,38.0,75.0,125.0,podľa tabuliek,Vodný tok,1890,Nezistený,1.0,2.1,,7.55,7.15,,,STAT,SSC - IVSC ZA,Žilina,3522A11800,2544A48000,402348,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,3
M4524,cesta I. triedy,63,63_015 Most cez zátopové územie medzi obcami Hroboňovo a Čalovo,15,47.887986488,17.742699308,112.318499,dosková,monolitický železobetón,7.0,10.0,40.0,odhadom,Záplavové územie,1956,Nezistený,1.0,2.05,,11.5,,,,STAT,SSC - IVSC BA,Dunajská Streda,4532A12402,4532A12401,1240384,Trnava,3,3,3,3,3,3,4,4,5,3,3,3,3
M9486,cesta II. triedy,520,520_210-00 Most ponad nestabilný svah Mrvovej Kykuly,Nezistený,49.366827,19.105388,911.0,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Údolie,2008,A,30.0,669.0,671.2,12.5,8.5,,,STAT,SSC - IVSC ZA,Čadca,2614A01500,2614B00100,194673,Žilina,0,0,0,0,0,0,0,2,2,2,2,2,2
M9845,cesta I. triedy,64,Nový cestný most medzi mestami Komárno - Komárom,Nezistený,47.75681,18.08463,105.530113220215,zavesená,oceľ -  plnostenná,42.0,120.0,300.0,projektovaná,"Vodný tok,  Účelová komunikácia,  Iná prekážka",2020,"Zať.model: 1,2",5.0,598.09,601.0,11.5,11.5,12038.9,11974.6,STAT,SSC - IVSC BA,Komárno,4543A33700,4543A06906,1169884,Nitra,0,0,0,0,0,0,0,0,0,1,1,1,2
M186,cesta I. triedy,57,"57_118 Most cez rieku Váh, k.ú. Nemšová",118,48.964004269,18.135172356,233.663499,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,1996,Nezistený,7.0,295.8,,11.5,11.5,,,STAT,SSC - IVSC ZA,Trenčín,3521A60304,3521A03712,1153056,Trenčín,1,1,1,1,1,1,1,1,1,1,1,1,2
M2368,cesta I. triedy,60,"60 (18A)-005A_Most nad železničnou traťou a c. II/583 - pravý most,Žilina",005A,49.223492725,18.76166366,345.085999,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,"Železnica,  Železnica",2002,Nezistený,11.0,293.47,,8.0,8.0,,,STAT,SSC - IVSC ZA,Žilina,2631A08303,2631A08503,2729,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,2
M175,cesta I. triedy,60,"60 (18A)_005 Most nad železničnou traťou, c. II/583 - ľavý most,Žilina",5,49.223450702,18.761489232,345.356249,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Železnica,2002,Nezistený,11.0,281.87,,8.0,8.0,,,STAT,SSC - IVSC ZA,Žilina,2631A08502,2631A08507,6651,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,2
M7344,cesta I. triedy,51,51_146 Most nad železnicou v meste Levice,146,48.213816418,18.590574609,167.153999,trámová,prefabrikovaný predpätý betón,30.0,55.0,95.0,podľa tabuliek,Železnica,1965,Nezistený,12.0,251.0,,12.0,9.0,,,STAT,SSC - IVSC BA,Levice,4522A05302,4522A12011,468838,Nitra,5,5,5,5,5,5,5,5,5,5,2,2,2
M3414,cesta I. triedy,57,"57_120 Most cez Vážsky kanál, k.ú. Dubnica nad Váhom",120,48.96155,18.13948,233.77,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Kanál,1996,"LM1,LM2,LM3",3.0,167.0,172.29,11.5,11.5,2415.0,2588.6,STAT,SSC - IVSC ZA,Ilava,3521A03709,3521A03801,307372,Trenčín,3,3,3,3,2,2,2,3,3,3,2,2,2
M5852,cesta I. triedy,60,11_237.1 Most MÚK -estakáda v Žiline,237 1,49.229540447,18.729881598,339.5255,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Iná prekážka,2000,Nezistený,5.0,146.42,,8.59,6.5,,,STAT,SSC - IVSC ZA,Žilina,2631A00101,2631A00105,2703,Žilina,3,3,3,3,3,2,2,2,2,2,2,2,2
M4627,cesta I. triedy,11,11_236 Most cez rieku Váh -pravý v Žiline,236,49.234442568,18.736449746,334.31925,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,2000,Nezistený,3.0,132.83,,13.5,11.5,,,STAT,SSC - IVSC ZA,Žilina,2631A00411,2631A06101,458106,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,2
M4789,cesta I. triedy,11,11_236A Most cez rieku Váh -ľavý v Žiline,236A,49.234413211,18.736604702,334.580249,trámová,monolitický železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,1956,Nezistený,3.0,119.1,,12.47,11.94,,,STAT,SSC - IVSC ZA,Žilina,2631A06104,2631A00402,8976,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,2
M5093,cesta I. triedy,18,"18_277A Košariská - Dubná Skala, most nad železnicou",277A,49.15787,18.88561,385.46,trámová,monolitický predpätý betón,73.0,257.0,399.0,odhadom,Železnica,1995,Nezistený,3.0,110.6,,11.5,11.5,,,STAT,SSC - IVSC ZA,Žilina,2633A06100,2633A42900,2621,Žilina,3,3,3,3,3,2,2,2,2,2,2,2,2
M3619,cesta I. triedy,60,"60 (18A)_004 Most nad Kysuckou cestou, Žilina",4,49.231759346,18.740958291,338.217999,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Miestna komunikácia,2002,Nezistený,4.0,110.6,,9.7,8.0,,,STAT,SSC - IVSC ZA,Žilina,2631A08201,2631A08202,2717,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,2
M3423,cesta I. triedy,60,"60 (18A)_vetva ""C"" Most nad ÚK, smer Terchová, Žilina",005 1,49.224071078,18.762239241,347.348499,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Iná prekážka,2002,Nezistený,3.0,99.38,,6.25,4.75,,,STAT,SSC - IVSC ZA,Žilina,2631A08503,2631A08505,8718,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,2
M7497,cesta I. triedy,65D,"65D.1_011 Most cez rieku Turiec, k.ú. Martin - pravý most",11,49.08306,18.92191,392.51,dosková,prefabrikovaný predpätý betón,28.0,81.0,336.0,podľa tabuliek,Vodný tok,1993,Nezistený,3.0,87.85,91.45,11.0,11.0,1327.85,966.35,STAT,SSC - IVSC ZA,Martin,2633A21701,2633A21801,197847,Žilina,4,4,4,4,4,2,2,2,2,2,2,2,2
M9549,cesta I. triedy,65D,"65D.2_011 Most cez rieku Turiec, Martin - ľavý most",65D.2-011,49.08294,18.92165,392.31,dosková,prefabrikovaný predpätý betón,35.0,101.0,420.0,Nezistený,Vodný tok,1993,Nezistený,3.0,87.85,91.45,11.0,11.0,1327.85,966.35,STAT,SSC - IVSC ZA,Martin,2633A21802,2633A21702,244515,Žilina,0,0,0,0,4,2,2,2,2,2,2,2,2
M4932,cesta I. triedy,60,60 (18A)_002 Most na vetve N (Slovena).Žilina,2,49.232745379,18.736085175,337.10275,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Iná prekážka,2000,Nezistený,3.0,85.91,,6.8,6.8,,,STAT,SSC - IVSC ZA,Žilina,2631A06103,2631A06108,9231,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,2
M9497,cesta I. triedy,18,18_397A Most nad diaľnicou D1 pri obci Spišský Štvrtok,397A,49.0059858,20.47099566,300.0,dosková,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Cestná komunikácia,2013,A,3.0,66.15,69.85,9.5,9.5,869.63,904.93,STAT,SSC - IVSC KE,Levoča,3712A00102,3712A06501,4689,Prešov,0,0,0,0,1,1,1,1,2,2,2,2,2
