ID_mosta,Trieda_PK,Číslo_PK,Most_DC,Názov_mosta,ID_DC,správcovské_číslo,Zemepisná_šírka,Zemepisná_dĺžka,Výška,Druh_konštrukcie,Material,Normálna_zaťažiteľnosť,Výhradná_zaťažiteľnosť_t,Výnimočná_zaťažiteľnosť_t,Spôsob_stanovenia,Predmet_premostenia,Rok_postavenia,Zaťažovacia_trieda_STN,Počet_otvorov,Dĺžka_premostenia,Dĺžka_nosnej_konštrukcie_m,Volná_šírka_mosta,Šírka_medzi_obrubami_m,Plocha_mosnej_konštrukcie_m2,Plocha_mosta_m2,Vlastník_úseku,Správca_úseku,Okres,Smer_úseku,Typ_úseku,Počiatočný_uzol,Koncový_uzol,úsek_ID,úsekové_staničenie_začiatku_DC_m,Kilometrovníkové_staničenie_začiatku_DC_km,Kumulatívne_staničenie_začiatku_DC_km,Poradie,Kraj,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,S
M4537,cesta II. triedy,546,Dilatačný celok,Most cez potôčik pred obcou Mníšek nad Hnilcom,M4537.01,30,48.814649927,20.826345081,414.13675,klenbová,kameň,15,20,136,odhadom,Vodný tok,1883,Nezistený,1.0,4.5,,7.0,7.0,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3723A07700,3723A07800,291911,3145,47.979,47.4,100,Košice,4,4,4,4,4,4,4,4,4,4,4,6,1652.0
M3037,cesta II. triedy,546,Dilatačný celok,Most cez rieku Hnilec v obci Mníšek nad Hnilcom,M3037.01,31,48.808773649,20.80970416,418.278999,trámová,monolitický železobetón,19,41,269,odhadom,Vodný tok,1935,Nezistený,2.0,26.6,,6.0,5.1,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3723A08000,3723A08100,291914,19,49.347,48.765,102,Košice,4,4,4,4,4,4,4,4,4,4,4,5,1652.0
M5760,cesta II. triedy,546,Dilatačný celok,Most cez potok Rudník pri osade N. Hrable,M5760.01,32,48.789324743,20.760116592,465.508,dosková,prefabrikovaný železobetón,37,96,325,podľa tabuliek,Vodný tok,1964,Nezistený,1.0,3.0,,8.5,,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3723A03000,3723A03100,291857,45,53.995,53.392,110,Košice,3,3,3,3,3,3,3,3,3,3,4,4,1481.0
M1129,cesta II. triedy,546,Dilatačný celok,Most cez Bystrý potok pred obcou Švedlár,M1129.01,33,48.797801146,20.747828252,450.178249,dosková,prefabrikovaný železobetón,35,90,362,podľa tabuliek,Vodný tok,1964,Nezistený,1.0,5.0,,7.5,6.5,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3723A03200,3723A03302,291859,68,55.448,54.841,112,Košice,2,2,2,2,2,2,2,4,4,4,4,5,1481.0
M4617,cesta II. triedy,546,Dilatačný celok,Most cez rieku Hnilec v obci Švedlár,M4617.01,35,48.808559495,20.724030798,459.56225,dosková,monolitický železobetón,28,72,250,odhadom,Vodný tok,1957,Nezistený,2.0,24.72,,10.8,8.3,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3723A01200,3723A17500,291845,7,57.65,57.051,117,Košice,4,4,4,4,4,4,4,4,4,4,4,5,1481.0
M2680,cesta II. triedy,546,Dilatačný celok,Most cez miestny potok pred kostolom - Švedlár,M2680.01,36,48.812803008,20.711799914,471.832999,dosková,prefabrikovaný železobetón,39,83,342,podľa tabuliek,Vodný tok,1974,Nezistený,1.0,7.7,,11.5,9.0,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,lúč,3723A02001,3723A02002,291848,40,58.73,58.122,122,Košice,2,2,2,2,2,2,2,2,2,2,5,5,1481.0
M4699,cesta II. triedy,546,Dilatačný celok,Most cez potok Kufertgrund - Švedlár,M4699.01,37,48.813302741,20.699863933,475.029999,trámová,monolitický železobetón,18,31,168,odhadom,Vodný tok,1953,Nezistený,1.0,8.05,,6.1,5.5,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3723A02500,3723A00600,291852,26,59.571,59.016,127,Košice,3,3,3,4,4,4,4,4,4,4,4,6,1481.0
M5927,cesta II. triedy,546,Dilatačný celok,Most - mlynský náhon za obcou Švedlár,M5927.01,38,48.812916195,20.695606247,474.896999,dosková,prefabrikovaný predpätý betón,26,51,282,podľa tabuliek,Kanál,1966,Nezistený,1.0,8.45,,11.0,8.5,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3723A02500,3723A00600,291852,338,59.883,59.328,127,Košice,3,3,3,3,3,3,3,4,4,4,4,4,1481.0
M4635,cesta II. triedy,546,Dilatačný celok,Most cez rieku Hnilec za obcou Švedlár,M4635.01,39,48.812706571,20.694586679,473.92375,dosková,prefabrikovaný predpätý betón,21,62,230,podľa tabuliek,Vodný tok,1966,Nezistený,2.0,31.95,,11.15,8.8,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3723A02500,3723A00600,291852,402,59.947,59.392,127,Košice,4,4,4,4,4,4,4,5,5,5,5,5,1481.0
M1222,cesta II. triedy,546,Dilatačný celok,Most cez potok Stará Voda v osade V. Hrable,M1222.01,40,48.80898824,20.677608688,484.874249,trámová,prefabrikovaný predpätý betón,32,80,196,projektovaná,Vodný tok,2005,Nezistený,1.0,7.78,,7.5,7.5,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3723A00600,3714A01000,4971,38,61.25,60.739,128,Košice,1,1,1,1,1,1,1,4,4,4,4,4,1217.0
M5943,cesta II. triedy,546,Dilatačný celok,Most cez potok Tichá voda pred Nálepkovom,M5943.01,42,48.836915391,20.643745292,508.769,dosková,monolitický železobetón,25,70,330,odhadom,Vodný tok,1960,Nezistený,1.0,5.05,,8.6,8.0,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3714A01000,3714A04700,4792,2,65.493,64.866,129,Košice,4,4,4,4,4,4,4,4,4,4,4,5,1691.0
M6229,cesta II. triedy,546,Dilatačný celok,Most cez rieku Hnilec v obci Nálepkovo,M6229.01,43,48.839108417,20.627863515,516.83275,trámová,prefabrikovaný predpätý betón,24,55,100,podľa tabuliek,Vodný tok,1960,Nezistený,1.0,17.8,,9.5,7.5,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3714A04700,3714A04900,291831,30,66.689,66.08,130,Košice,4,4,4,4,4,4,4,6,6,6,6,6,1691.0
M5793,cesta II. triedy,546,Dilatačný celok,Most cez Železný potok,M5793.01,44,48.842268169,20.618769958,529.102499,dosková,monolitický železobetón,30,70,125,odhadom,Vodný tok,1949,Nezistený,1.0,9.1,,14.5,10.5,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3714A05400,3714A01404,291838,8,67.633,66.985,137,Košice,4,4,4,4,4,4,4,4,4,4,6,6,1691.0
M6337,cesta II. triedy,546,Dilatačný celok,Most cez Železný potok v obci Hnilčík,M6337.01,45,48.853586827,20.584642993,605.702749,trámová,monolitický železobetón,12,22,139,odhadom,Vodný tok,1950,Nezistený,1.0,7.6,,7.5,6.5,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3714A04500,3712B01100,291751,1310,70.823,70.179,145,Košice,5,5,5,5,5,5,3,3,3,3,3,3,1871.0
M7380,cesta II. triedy,546,Dilatačný celok,Most cez Železný potok Hnilčík,M7380.01,46,48.856098766,20.576593186,627.59225,dosková,monolitický železobetón,11,25,72,odhadom,Vodný tok,1959,Nezistený,1.0,9.8,,7.4,6.0,,,KE SK,SC KSK - SNV,Spišská Nová Ves,oba smery trasy CK,medzikrižovatkový,3712B01100,3712A22100,4788,678,71.562,70.911,146,Prešov,4,4,4,4,4,4,4,5,5,5,5,5,1871.0
M746,cesta II. triedy,546,Dilatačný celok,Most cez miestny potôčik Hnilčík,M746.01,47,48.856420012,20.575251048,631.918,dosková,monolitický železobetón,8,34,208,odhadom,Vodný tok,1907,Nezistený,1.0,3.85,,7.9,6.9,,,KE SK,SC KSK - SNV,Spišská Nová Ves,oba smery trasy CK,medzikrižovatkový,3712A22100,3712A22200,219325,22,71.675,71.024,147,Prešov,3,3,3,3,3,3,3,4,4,4,4,6,1871.0
M6751,cesta II. triedy,546,Dilatačný celok,Most cez Železný potok Hnilčík,M6751.01,48,48.86027765,20.574007708,651.028749,dosková,monolitický železobetón,21,24,123,odhadom,Vodný tok,1958,Nezistený,1.0,5.6,,7.5,,,,KE SK,SC KSK - SNV,Spišská Nová Ves,oba smery trasy CK,medzikrižovatkový,3712A22200,3712A02400,219326,390,72.137,71.486,148,Prešov,4,4,4,4,4,4,4,4,4,4,4,5,1871.0
M7326,cesta II. triedy,546,Dilatačný celok,Most cez Železný potok - Hnilčík,M7326.01,49,48.872547895,20.5609437,700.866999,dosková,monolitický železobetón,20,47,196,odhadom,Vodný tok,1955,Nezistený,1.0,3.25,,7.2,6.0,,,KE SK,SC KSK - SNV,Spišská Nová Ves,oba smery trasy CK,medzikrižovatkový,3712A02400,3712A21700,4786,492,73.914,73.256,149,Prešov,3,3,3,3,3,3,3,4,4,4,4,5,1871.0
M4634,cesta II. triedy,546,Dilatačný celok,Most cez potok Železný v obci Hnilčík,M4634.01,50,48.876067976,20.546527332,733.935249,dosková,monolitický železobetón,12,22,154,odhadom,Vodný tok,1959,Nezistený,1.0,10.1,,7.6,6.6,,,KE SK,SC KSK - SNV,Spišská Nová Ves,oba smery trasy CK,medzikrižovatkový,3712A02400,3712A21700,4786,1633,75.057,74.397,149,Prešov,4,4,4,4,4,4,4,5,5,5,5,5,1871.0
M4871,cesta II. triedy,546,Dilatačný celok,Most cez potôčik v osade Zimné,M4871.01,51,48.875935273,20.537433461,756.0185,dosková,monolitický železobetón,26,56,280,odhadom,Vodný tok,1935,Nezistený,1.0,6.2,,6.0,6.0,,,KE SK,SC KSK - SNV,Spišská Nová Ves,oba smery trasy CK,medzikrižovatkový,3712A02400,3712A21700,4786,2343,75.772,75.107,149,Prešov,4,4,4,4,4,4,4,6,6,6,6,7,1871.0
M5467,cesta II. triedy,546,Dilatačný celok,Most cez Zimný potok - Hnilčík,M5467.01,52,48.87628,20.53392,768.35,dosková,prefabrikovaný železobetón,32,93,372,statický výpočet,Vodný tok,2022,ZM 1,1.0,3.81,5.7,8.3,6.7,45.0,31.6,KE SK,SC KSK - SNV,Spišská Nová Ves,oba smery trasy CK,medzikrižovatkový,3712A21700,3712A00300,219321,10,76.033,75.368,150,Prešov,2,2,2,4,4,4,4,4,4,4,4,1,1871.0
M1911,cesta II. triedy,547,Dilatačný celok,Most pred obcou Košicka Bela (D251),M1911.01,11,48.785001467,21.125962747,421.2345,trámová,prefabrikovaný železobetón,36,80,312,podľa tabuliek,Vodný tok,1995,Nezistený,1.0,6.74,,13.4,13.4,,,KE SK,SC KSK - SNV,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724B00100,3724A22200,5439,75,16.575,16.573,59,Košice,2,2,2,2,2,2,2,2,5,5,5,5,3405.0
M2834,cesta II. triedy,547,Dilatačný celok,Most pred obcou Košická Belá (D262),M2834.01,12,48.787534447,21.125091711,413.833499,trámová,prefabrikovaný železobetón,36,80,312,podľa tabuliek,Vodný tok,1995,Nezistený,1.0,6.7,,9.7,9.7,,,KE SK,SC KSK - SNV,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A22200,3724A00800,452436,263,16.875,16.873,60,Košice,2,2,2,2,2,2,2,2,4,4,4,4,3405.0
M386,cesta II. triedy,547,Dilatačný celok,Most cez potok Belá (D253) pred obcou Košická Belá,M386.01,13,48.792636055,21.120808693,403.37775,trámová,prefabrikovaný predpätý betón,32,80,196,projektovaná,Vodný tok,1995,Nezistený,1.0,17.43,,9.5,9.5,,,KE SK,SC KSK - SNV,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A22200,3724A00800,452436,925,17.537,17.535,60,Košice,2,2,2,2,2,2,2,2,4,4,4,4,3405.0
M3589,cesta II. triedy,547,Dilatačný celok,Most pred obcou Košická Belá (D254),M3589.01,14,48.795763883,21.115395573,399.50525,dosková,prefabrikovaný predpätý betón,48,99,308,podľa tabuliek,Vodný tok,1995,Nezistený,1.0,12.66,,9.8,9.8,,,KE SK,SC KSK - SNV,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A00800,3724A22000,5437,201,18.068,18.066,61,Košice,2,2,2,2,2,2,2,2,5,5,5,5,3405.0
M5949,cesta II. triedy,547,Dilatačný celok,Most pri obci Košická Belá (D255),M5949.01,15,48.799279511,21.109303249,413.864,rámová,prefabrikovaný železobetón,50,107,378,podľa tabuliek,Vodný tok,1995,Nezistený,1.0,3.05,,12.0,,,,KE SK,SC KSK - SNV,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A00800,3724A22000,5437,800,18.667,18.665,61,Košice,1,1,1,1,1,1,1,1,1,4,4,4,3405.0
M4361,cesta II. triedy,547,Dilatačný celok,Most pri obci Košická Belá (D256),M4361.01,16,48.801408247,21.105624673,408.683,dosková,prefabrikovaný predpätý betón,48,106,263,podľa tabuliek,Vodný tok,1995,Nezistený,1.0,16.76,,13.1,13.0,,,KE SK,SC KSK - SNV,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A22000,3724A93100,452434,113,19.012,19.01,62,Košice,2,2,2,2,2,2,2,2,4,4,4,4,3405.0
M7625,cesta II. triedy,547,Dilatačný celok,Most pri obci Košická Belá (D257),M7625.01,17,48.803720104,21.101614016,392.622499,rámová,prefabrikovaný železobetón,50,107,378,podľa tabuliek,Vodný tok,1995,Nezistený,1.0,2.81,,13.3,,,,KE SK,SC KSK - SNV,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A93100,3724A01400,1303852,190,19.669,19.415,63,Košice,1,1,3,3,3,3,3,3,4,4,4,4,3405.0
M3739,cesta II. triedy,547,Dilatačný celok,Most cez potok Belá za obcou Košická Belá (D258),M3739.01,18,48.810527559,21.096159064,358.546,dosková,prefabrikovaný predpätý betón,48,103,321,podľa tabuliek,Vodný tok,1995,Nezistený,4.0,58.13,,9.43,9.43,,,KE SK,SC KSK - SNV,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A93100,3724A01400,1303852,1041,20.52,20.266,63,Košice,3,3,3,3,3,3,3,3,5,5,5,5,3405.0
M496,cesta II. triedy,547,Dilatačný celok,Most cez potok za obcou Košická Belá,M496.01,19,48.818958955,21.082412134,332.799499,dosková,prefabrikovaný železobetón,27,64,153,podľa tabuliek,Vodný tok,1971,Nezistený,1.0,5.35,,9.5,8.5,,,KE SK,SC KSK - SNV,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A23300,3724A23400,452447,35,21.942,21.688,65,Košice,4,4,4,4,4,4,4,5,5,5,5,5,3405.0
M854,cesta II. triedy,547,Dilatačný celok,Most cez vodnú nádrž Ružín za obcou Košická Belá (býv. Košické Hámre),M854.01,20,48.832535264,21.075912488,335.115999,iná,monolitický predpätý betón,0,0,0,Nezistený,Vodná nádrž,1967,trieda A,3.0,152.4,156.1,11.0,7.5,1592.22,1674.4,KE SK,SC KSK - SNV,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A23901,3724A02101,452453,5,23.586,23.332,72,Košice,3,3,3,3,5,7,1,1,1,1,2,2,3405.0
M836,cesta II. triedy,547,Dilatačný celok,Most cez horský potok hranica okresu Košice / SNV,M836.01,21,48.833629591,21.052127546,421.030499,dosková,prefabrikovaný železobetón,19,48,117,podľa tabuliek,Vodný tok,1966,Nezistený,1.0,2.85,,9.0,7.5,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3724B01100,3724A00900,5490,458,25.45,25.419,75,Košice,4,4,4,4,4,4,4,5,5,5,5,5,2677.0
M6511,cesta II. triedy,547,Dilatačný celok,Most cez horský potôčik pred obcou Veľký Folkmár,M6511.01,22,48.851049916,21.024771607,468.441,klenbová,monolitický železobetón,15,29,100,odhadom,Vodný tok,1959,Nezistený,1.0,3.0,,8.0,7.5,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3724A05700,3722A02901,291808,2878,29.835,29.862,77,Košice,5,5,5,5,5,5,5,5,5,5,4,4,2677.0
M7415,cesta II. triedy,547,Dilatačný celok,Most cez potok Kojšov - Veľký Folkmar,M7415.01,23,48.855907558,21.014802343,377.0825,dosková,monolitický železobetón,26,42,196,odhadom,Vodný tok,1948,Nezistený,1.0,5.5,,10.0,9.3,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3722A06900,3722A07000,291814,16,31.765,31.739,81,Košice,2,2,2,3,3,6,6,6,6,6,6,6,3321.0
M3140,cesta II. triedy,547,Dilatačný celok,Most v obci Veľký Folkmár,M3140.01,24,48.857098122,21.012831483,368.9375,trámová,prefabrikovaný predpätý betón,32,80,196,projektovaná,Vodný tok,1997,Nezistený,1.0,15.41,,13.8,8.7,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3722A07100,3722A07200,291816,24,31.958,31.932,83,Košice,1,1,1,1,1,1,1,1,1,1,4,4,3321.0
M3211,cesta II. triedy,547,Dilatačný celok,Most cez Cimermanský potok za obcou Margecany,M3211.01,26,48.905345624,20.980714319,355.812,rámová,monolitický železobetón,35,80,420,podľa tabuliek,Vodný tok,1964,Nezistený,1.0,3.3,,9.5,,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3722A00503,3721A03301,7183,3066,37.497,37.513,89,Košice,3,3,3,3,3,3,3,3,3,3,3,4,3128.0
M3056,cesta II. triedy,547,Dilatačný celok,Most cez potôčik pri osade Štefánska Huta,M3056.01,28,48.911895816,20.943166578,355.35425,trámová,prefabrikovaný železobetón,36,80,312,podľa tabuliek,Vodný tok,1973,Nezistený,1.0,6.7,,9.5,8.5,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3721A27500,3721A27601,291883,82,40.497,40.489,92,Košice,2,2,2,2,2,6,6,6,6,6,6,6,
M7519,cesta II. triedy,547,Dilatačný celok,Most cez potôčik pred mestom Krompachy,M7519.01,29,48.922141296,20.921902984,375.818499,dosková,monolitický železobetón,25,68,280,odhadom,Vodný tok,1959,Nezistený,1.0,3.2,,7.0,,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3721A46400,3721B00900,1384149,39,42.51,42.528,97,Košice,3,3,3,3,3,3,3,3,3,3,3,6,4378.0
M6698,cesta II. triedy,547,Dilatačný celok,Most cez horský potok pred mestom Krompachy,M6698.01,30,48.924953476,20.912873229,380.989,dosková,monolitický železobetón,14,40,266,odhadom,Vodný tok,1959,Nezistený,1.0,2.6,,9.9,9.4,,,KE SK,SC KSK - SNV,Gelnica,oba smery trasy CK,medzikrižovatkový,3721A46400,3721B00900,1384149,777,43.248,43.266,97,Košice,4,4,4,4,4,4,4,4,4,4,4,5,
M4426,cesta II. triedy,547,Dilatačný celok,Most cez potok Slovinka za mestom Krompachy,M4426.01,31,48.916078888,20.87203471,371.043999,dosková,prefabrikovaný predpätý betón,26,78,269,podľa tabuliek,Vodný tok,1967,Nezistený,1.0,12.4,,11.0,8.5,,,KE SK,SC KSK - SNV,Spišská Nová Ves,oba smery trasy CK,medzikrižovatkový,3721A19700,3721A19800,219467,6,46.827,46.579,110,Prešov,3,3,3,3,3,3,3,4,4,4,4,5,6453.0
M4261,cesta II. triedy,547,Dilatačný celok,Most cez bezmenný potok za mestom Krompachy,M4261.01,32,48.921139947,20.861759682,375.531,klenbová,kameň,32,80,196,projektovaná,Vodný tok,1930,Nezistený,1.0,3.75,,8.0,8.0,,,KE SK,SC KSK - SNV,Spišská Nová Ves,oba smery trasy CK,medzikrižovatkový,3721A20100,3721A44000,219471,545,47.747,47.537,114,Prešov,2,2,2,2,2,2,2,2,2,2,2,4,5034.0
M1953,cesta II. triedy,547,Dilatačný celok,Most cez rieku Hornád v obci Kolinovce,M1953.01,34,48.927049153,20.856260522,370.801749,klenbová,monolitický železobetón,28,57,228,odhadom,Vodný tok,1949,Nezistený,1.0,28.8,,10.4,8.0,,,KE SK,SC KSK - SNV,Spišská Nová Ves,oba smery trasy CK,medzikrižovatkový,3721A20200,3721A20301,219472,9,48.507,48.297,116,Prešov,4,4,4,4,4,4,4,4,4,4,4,4,5034.0
M5146,cesta II. triedy,547,Dilatačný celok,Most cez miestný potok - Kolinovce,M5146.01,35,48.928375732,20.850442564,376.899999,dosková,monolitický železobetón,22,31,234,odhadom,Vodný tok,1950,Nezistený,1.0,4.0,,8.5,,,,KE SK,SC KSK - SNV,Spišská Nová Ves,oba smery trasy CK,lúč,3721A20402,3721A20401,1297785,6,48.752,48.781,119,Prešov,3,3,3,3,3,3,3,3,3,3,3,3,5034.0
M7490,cesta II. triedy,547,Dilatačný celok,Most cez miestny potok - Kolinovce,M7490.01,36,48.933109745,20.839562574,373.462499,dosková,monolitický železobetón,26,40,210,odhadom,Vodný tok,1945,Nezistený,1.0,4.0,,7.5,7.5,,,KE SK,SC KSK - SNV,Spišská Nová Ves,oba smery trasy CK,medzikrižovatkový,3721A02700,3721A20500,6419,593,49.844,49.833,122,Prešov,2,2,2,2,2,6,6,6,6,6,6,6,5034.0
M7265,cesta II. triedy,547,Dilatačný celok,Most cez Slatvinský potok pri obci Slatvina,M7265.01,37,48.939140715,20.824477869,378.282,dosková,prefabrikovaný železobetón,38,87,285,podľa tabuliek,Vodný tok,1967,Nezistený,1.0,4.0,,9.5,8.5,,,KE SK,SC KSK - SNV,Spišská Nová Ves,oba smery trasy CK,medzikrižovatkový,3721A20500,3721A02802,219475,1292,51.122,51.141,123,Prešov,3,3,3,3,3,6,6,6,6,6,6,6,5034.0
M4502,cesta II. triedy,547,Dilatačný celok,Most cez potok Olšavica - Spišské Vlachy,M4502.01,38,48.942237104,20.818109518,378.444,dosková,monolitický železobetón,27,60,168,odhadom,Vodný tok,1947,Nezistený,1.0,8.4,,10.0,8.6,,,KE SK,SC KSK - SNV,Spišská Nová Ves,oba smery trasy CK,medzikrižovatkový,3721A02801,3721A16800,5031,280,51.662,51.728,125,Prešov,4,4,4,4,4,6,6,6,6,6,6,6,5034.0
M7077,cesta II. triedy,547,Dilatačný celok,Most cez potok Branisko v osade Spišské Vlachy - Dobrá Vôľa,M7077.01,40,48.970737647,20.782934546,405.162249,trámová,prefabrikovaný predpätý betón,32,80,196,projektovaná,Vodný tok,1999,Nezistený,1.0,13.84,,9.5,9.5,,,KE SK,SC KSK - SNV,Spišská Nová Ves,oba smery trasy CK,medzikrižovatkový,3721A03100,3721A44600,5053,206,56.386,56.113,133,Prešov,1,1,1,1,1,1,1,1,1,1,1,4,4073.0
M3473,cesta II. triedy,548,Dilatačný celok,Most cez mlynský náhon v obci Malá Ida,M3473.01,3,48.675077481,21.169523318,298.1495,dosková,monolitický železobetón,12,26,140,odhadom,Kanál,1930,Nezistený,1.0,4.2,,8.0,6.0,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3742A06505,3742A34301,479746,32,4.315,3.901,10,Košice,4,4,4,4,4,4,4,4,4,4,6,6,3979.0
M7748,cesta II. triedy,548,Dilatačný celok,Most cez potok v obci Malá Ida,M7748.01,4,48.676144417,21.166339165,295.218999,dosková,monolitický železobetón,10,16,77,odhadom,Vodný tok,1922,Nezistený,1.0,6.4,,8.4,7.9,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3742A34400,3724A29900,453539,68,4.607,4.193,13,Košice,4,4,4,4,4,6,6,6,6,6,6,6,3979.0
M6447,cesta II. triedy,548,Dilatačný celok,Most cez potok Vydumanec pred obcou Šemša,M6447.01,5,48.675850636,21.142274809,297.751,dosková,monolitický železobetón,8,21,112,odhadom,Vodný tok,1922,Nezistený,1.0,3.45,,6.4,6.2,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A30102,3742A02400,1303849,2075,6.508,6.513,17,Košice,4,4,4,4,4,6,6,6,6,6,6,6,3979.0
M6324,cesta II. triedy,548,Dilatačný celok,Most cez miestny potok v obci Hodkovce,M6324.01,10,48.677179034,21.101913461,313.410999,dosková,monolitický železobetón,18,27,168,odhadom,Vodný tok,1922,Nezistený,1.0,3.0,,9.5,9.0,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A17000,3724A17200,451461,77,10.416,9.864,23,Košice,4,4,4,4,4,4,4,4,4,4,5,5,3979.0
M1150,cesta II. triedy,548,Dilatačný celok,Most cez potok Slaný za obcou Hodkovce,M1150.01,11,48.676919065,21.092921969,304.91825,dosková,prefabrikovaný železobetón,39,104,347,podľa tabuliek,Vodný tok,1961,Nezistený,1.0,4.1,,8.0,7.0,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A17400,3724A17500,451464,162,11.102,10.526,26,Košice,3,3,3,3,3,3,3,3,3,3,5,5,3979.0
M3275,cesta II. triedy,548,Dilatačný celok,Most cez potok Močidlo v obci Rudník,M3275.01,17,48.688594325,21.011947654,306.964,dosková,monolitický železobetón,9,20,98,odhadom,Vodný tok,1925,Nezistený,1.0,4.0,,6.5,6.2,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3724A16600,3724A02300,451328,18,18.262,17.512,31,Košice,4,4,4,4,4,6,6,6,6,6,6,6,2481.0
M758,cesta II. triedy,548,Dilatačný celok,Most cez potok v obci Jasov,M758.01,19,48.683308017,20.974353653,262.567249,dosková,monolitický železobetón,14,27,98,odhadom,Vodný tok,1960,Nezistený,1.0,12.0,,10.4,7.6,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3723A09600,3723A00301,451286,6,21.725,20.878,36,Košice,3,3,3,3,3,3,4,4,4,4,5,5,2446.0
M7787,cesta II. triedy,548,Dilatačný celok,Most cez potok Zábava pred obcou Medzev,M7787.01,21,48.69328588,20.947909886,282.359249,trámová,prefabrikovaný železobetón,36,80,312,podľa tabuliek,Vodný tok,1992,Nezistený,1.0,6.56,,9.5,9.5,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3723A10300,3723A10400,451518,931,24.219,23.291,43,Košice,2,2,2,2,2,2,2,2,2,2,4,4,2684.0
M5556,cesta II. triedy,548,Dilatačný celok,Most cez potok pred obcou Medzev,M5556.01,26,48.697789872,20.913497137,302.517,dosková,monolitický železobetón,16,35,186,odhadom,Vodný tok,1925,Nezistený,1.0,3.0,,6.5,6.0,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3723A10502,3723A10700,452321,473,27.004,25.972,48,Košice,4,4,4,4,4,4,5,5,5,5,5,5,2684.0
M1410,cesta II. triedy,548,Dilatačný celok,Most cez miestný potok v meste Medzev,M1410.01,29,48.698733163,20.895423413,313.644499,trámová,prefabrikovaný železobetón,32,80,196,projektovaná,Vodný tok,2001,Nezistený,1.0,4.1,,12.35,8.35,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3723A11300,3723A11400,452328,9,27.453,27.368,54,Košice,1,1,1,1,1,1,1,1,1,1,4,4,2684.0
